source_id	unit_id	artist_or_group	release_title	release_year	label	track_position	recording_title	source_url	evidence_status	review_status
SRC0003	UNIT0086	Bobby Valentín	Rey Del Bajo	1974	Fania Records		Hay Craneo	https://fania.com/record/rey-del-bajo/	fania_text_verified	candidate
SRC0003	UNIT0086	Bobby Valentín	Rey Del Bajo	1974	Fania Records		Cuando Te Vea	https://fania.com/record/rey-del-bajo/	fania_text_verified	candidate
SRC0003	UNIT0086	Bobby Valentín	Rey Del Bajo	1974	Fania Records		Espérame En El Cielo	https://fania.com/record/rey-del-bajo/	fania_text_verified	candidate
SRC0003	UNIT0086	Bobby Valentín	Rey Del Bajo	1974	Fania Records		Guaraguao	https://fania.com/record/rey-del-bajo/	fania_text_verified	candidate
SRC0003	UNIT0086	Bobby Valentín	Rey Del Bajo	1974	Fania Records		Mi Ritmo Es Bueno	https://fania.com/record/rey-del-bajo/	fania_text_verified	candidate
SRC0003	UNIT0086	Bobby Valentín	Rey Del Bajo	1974	Fania Records		Codazos	https://fania.com/record/rey-del-bajo/	fania_text_verified	candidate
SRC0003	UNIT0086	Bobby Valentín	Rey Del Bajo	1974	Fania Records		Aquí No Me Quedo	https://fania.com/record/rey-del-bajo/	fania_text_verified	candidate
SRC0003	UNIT0086	Bobby Valentín	Rey Del Bajo	1974	Fania Records		Coco Seco	https://fania.com/record/rey-del-bajo/	fania_text_verified	candidate
