scan_id	file_path	file_name	file_artist_guess	file_title_guess	tag_artist	tag_title	tag_album	candidate_artist	candidate_title	match_status	recording_hits	song_hits	best_recording_id	best_song_id	best_performer	best_release	fpcalc_status	fingerprint_status
c6e6bb56fa09963b	/home/remo-speed/Music/Revisar/101 Mix Baladas/019. Miguel Gallardo - Muchachita.mp3	019. Miguel Gallardo - Muchachita.mp3	Miguel Gallardo	Muchachita	Miguel Gallardo	Muchachita		Miguel Gallardo	Muchachita	probable_song_title	0	1		SONG004449			available	skipped_fast_scan
71c4892fe953676f	/home/remo-speed/Music/Revisar/105 Mix C04/49. Fania All Stars Con Hector Lavoe - El Rey De La Puntualidad.mp3	49. Fania All Stars Con Hector Lavoe - El Rey De La Puntualidad.mp3	Fania All Stars Con Hector Lavoe	El Rey De La Puntualidad	Fania All Stars Con Hector Lavoe	El Rey De La Puntualidad		Fania All Stars Con Hector Lavoe	El Rey De La Puntualidad	probable_song_title	0	1		SONG004450			available	skipped_fast_scan
