source_id	batch_id	release_title	primary_artist	release_year	label	track_position	recording_title	source_url	evidence_status	review_status
SRC0003	0002	Este Es Ismael Miranda	Ismael Miranda	1975	Fania Records	1	La Cosa No Es Como Antes	https://ismaelmiranda.bandcamp.com/album/este-es-ismael-miranda	source_verified	candidate
SRC0003	0002	Este Es Ismael Miranda	Ismael Miranda	1975	Fania Records	2	Puerto Abandonado	https://ismaelmiranda.bandcamp.com/album/este-es-ismael-miranda	source_verified	candidate
SRC0003	0002	Este Es Ismael Miranda	Ismael Miranda	1975	Fania Records	3	Yo no Me Quejo	https://ismaelmiranda.bandcamp.com/album/este-es-ismael-miranda	source_verified	candidate
SRC0003	0002	Este Es Ismael Miranda	Ismael Miranda	1975	Fania Records	4	Cipriano Armenteros	https://ismaelmiranda.bandcamp.com/album/este-es-ismael-miranda	source_verified	candidate
SRC0003	0002	Este Es Ismael Miranda	Ismael Miranda	1975	Fania Records	5	Madre	https://ismaelmiranda.bandcamp.com/album/este-es-ismael-miranda	source_verified	candidate
SRC0003	0002	Este Es Ismael Miranda	Ismael Miranda	1975	Fania Records	6	María Luisa	https://ismaelmiranda.bandcamp.com/album/este-es-ismael-miranda	source_verified	candidate
SRC0003	0002	Este Es Ismael Miranda	Ismael Miranda	1975	Fania Records	7	En Mi Viejo San Juan	https://ismaelmiranda.bandcamp.com/album/este-es-ismael-miranda	source_verified	candidate
