source_id	batch_id	release_title	primary_artist	release_year	label	track_position	recording_title	source_url	evidence_status	review_status
SRC0003	0002	De Ti Depende	Héctor Lavoe	1976	Fania Records	A1	Vamos a Reír un Poco	https://craftrecordings.com/products/de-ti-depende-180g-lp	source_verified	candidate
SRC0003	0002	De Ti Depende	Héctor Lavoe	1976	Fania Records	A2	De Ti Depende	https://craftrecordings.com/products/de-ti-depende-180g-lp	source_verified	candidate
SRC0003	0002	De Ti Depende	Héctor Lavoe	1976	Fania Records	A3	Periódico de Ayer	https://craftrecordings.com/products/de-ti-depende-180g-lp	source_verified	candidate
SRC0003	0002	De Ti Depende	Héctor Lavoe	1976	Fania Records	A4	Consejo de Oro	https://craftrecordings.com/products/de-ti-depende-180g-lp	source_verified	candidate
SRC0003	0002	De Ti Depende	Héctor Lavoe	1976	Fania Records	B1	Tanto Como Ayer	https://craftrecordings.com/products/de-ti-depende-180g-lp	source_verified	candidate
SRC0003	0002	De Ti Depende	Héctor Lavoe	1976	Fania Records	B2	Hacha y Machete	https://craftrecordings.com/products/de-ti-depende-180g-lp	source_verified	candidate
SRC0003	0002	De Ti Depende	Héctor Lavoe	1976	Fania Records	B3	Felices Horas	https://craftrecordings.com/products/de-ti-depende-180g-lp	source_verified	candidate
SRC0003	0002	De Ti Depende	Héctor Lavoe	1976	Fania Records	B4	Mentira	https://craftrecordings.com/products/de-ti-depende-180g-lp	source_verified	candidate
