unit_id	source_id	raw_artist	raw_release	raw_title	canonical_recording_title	canonical_song_title	primary_performer	label_name	evidence_source	evidence_status	confidence	review_status	notes
UNIT-0092	SRC0003	Cheo Feliciano	Sentimiento Tú	Juan Albañil	Juan Albañil	Juan Albañil	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_candidate	medium	candidate	Sentimiento Tú title
UNIT-0092	SRC0003	Cheo Feliciano	Sentimiento Tú	Sobre Una Tumba Humilde	Sobre Una Tumba Humilde	Sobre Una Tumba Humilde	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_candidate	medium	candidate	Sentimiento Tú title
UNIT-0092	SRC0003	Cheo Feliciano	Sentimiento Tú	Lamentación Campesina	Lamentación Campesina	Lamentación Campesina	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_candidate	medium	candidate	Sentimiento Tú title
UNIT-0092	SRC0003	Cheo Feliciano	Sentimiento Tú	Amada Mia	Amada Mia	Amada Mia	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_candidate	medium	candidate	Sentimiento Tú title
UNIT-0092	SRC0003	Cheo Feliciano	Sentimiento Tú	Salí Porque Salí	Salí Porque Salí	Salí Porque Salí	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_candidate	medium	candidate	Sentimiento Tú title
UNIT-0092	SRC0003	Cheo Feliciano	Sentimiento Tú	Noche Sensacional	Noche Sensacional	Noche Sensacional	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_candidate	medium	candidate	Sentimiento Tú title
UNIT-0092	SRC0003	Cheo Feliciano	Sentimiento Tú	Castillos De Arena	Castillos De Arena	Castillos De Arena	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_candidate	medium	candidate	Sentimiento Tú title
UNIT-0092	SRC0003	Cheo Feliciano	Sentimiento Tú	Cuento Número Uno	Cuento Número Uno	Cuento Número Uno	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_candidate	medium	candidate	Sentimiento Tú title
