batch_recording_id	confidence	evidence_text	relationship_type	release_candidate_id	review_status	source_id	source_reference
SRC0003-B0001-REC019	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='A2', raw_track='Soy Guajiro'	track_of_release	SRC0003-B0001-REL003	staged_for_review	SRC0003	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-A2
SRC0003-B0001-REC020	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='A3', raw_track='Diosa Del Ritmo'	track_of_release	SRC0003-B0001-REL003	staged_for_review	SRC0003	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-A3
SRC0003-B0001-REC021	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='B1', raw_track='Pueblo Latino'	track_of_release	SRC0003-B0001-REL003	staged_for_review	SRC0003	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-B1
SRC0003-B0001-REC022	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='B2', raw_track='Mi Gente'	track_of_release	SRC0003-B0001-REL003	staged_for_review	SRC0003	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-B2
SRC0003-B0001-REC023	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='A1', raw_track='Hermandad Fania'	track_of_release	SRC0003-B0001-REL004	staged_for_review	SRC0003	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-A1
SRC0003-B0001-REC024	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='A2', raw_track='Bemba Colorá'	track_of_release	SRC0003-B0001-REL004	staged_for_review	SRC0003	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-A2
SRC0003-B0001-REC025	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='B1', raw_track='Mi Debilidad'	track_of_release	SRC0003-B0001-REL004	staged_for_review	SRC0003	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-B1
SRC0003-B0001-REC026	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='B2', raw_track='Échate Pa'llá'	track_of_release	SRC0003-B0001-REL004	staged_for_review	SRC0003	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-B2
SRC0003-B0001-REC027	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='B3', raw_track='Congo Bongo'	track_of_release	SRC0003-B0001-REL004	staged_for_review	SRC0003	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-B3
SRC0003-B0001-REC028	high	Fania official shop product page: release='Cosa Nuestra', track='A1', raw_track='Che Che Colé'	track_of_release	SRC0003-B0001-REL005	staged_for_review	SRC0003	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A1
SRC0003-B0001-REC029	high	Fania official shop product page: release='Cosa Nuestra', track='A2', raw_track='No Me Llores Más'	track_of_release	SRC0003-B0001-REL005	staged_for_review	SRC0003	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A2
SRC0003-B0001-REC030	high	Fania official shop product page: release='Cosa Nuestra', track='A3', raw_track='Ausencia'	track_of_release	SRC0003-B0001-REL005	staged_for_review	SRC0003	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A3
SRC0003-B0001-REC031	high	Fania official shop product page: release='Cosa Nuestra', track='A4', raw_track='Te Conozco'	track_of_release	SRC0003-B0001-REL005	staged_for_review	SRC0003	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A4
SRC0003-B0001-REC032	high	Fania official shop product page: release='Cosa Nuestra', track='B1', raw_track='Juana Peña'	track_of_release	SRC0003-B0001-REL005	staged_for_review	SRC0003	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B1
SRC0003-B0001-REC033	high	Fania official shop product page: release='Cosa Nuestra', track='B2', raw_track='Sonero Mayor'	track_of_release	SRC0003-B0001-REL005	staged_for_review	SRC0003	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B2
SRC0003-B0001-REC034	high	Fania official shop product page: release='Cosa Nuestra', track='B3', raw_track='Sangrigorda'	track_of_release	SRC0003-B0001-REL005	staged_for_review	SRC0003	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B3
SRC0003-B0001-REC035	high	Fania official shop product page: release='Cosa Nuestra', track='B4', raw_track='Tú No Puedes Conmigo'	track_of_release	SRC0003-B0001-REL005	staged_for_review	SRC0003	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B4
SRC0003-B0001-REC036	high	Fania official shop product page: release='Asalto Navideño', track='A1', raw_track='Introducción'	track_of_release	SRC0003-B0001-REL006	staged_for_review	SRC0003	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A1
SRC0003-B0001-REC037	high	Fania official shop product page: release='Asalto Navideño', track='A2', raw_track='Canto a Borínquen'	track_of_release	SRC0003-B0001-REL006	staged_for_review	SRC0003	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A2
SRC0003-B0001-REC038	high	Fania official shop product page: release='Asalto Navideño', track='A3', raw_track='Popurrí Navideño'	track_of_release	SRC0003-B0001-REL006	staged_for_review	SRC0003	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A3
SRC0003-B0001-REC039	high	Fania official shop product page: release='Asalto Navideño', track='A4', raw_track='Traigo La Salsa'	track_of_release	SRC0003-B0001-REL006	staged_for_review	SRC0003	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A4
SRC0003-B0001-REC040	high	Fania official shop product page: release='Asalto Navideño', track='B1', raw_track='Aires de Navidad'	track_of_release	SRC0003-B0001-REL006	staged_for_review	SRC0003	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B1
SRC0003-B0001-REC041	high	Fania official shop product page: release='Asalto Navideño', track='B2', raw_track='La Murga'	track_of_release	SRC0003-B0001-REL006	staged_for_review	SRC0003	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B2
SRC0003-B0001-REC042	high	Fania official shop product page: release='Asalto Navideño', track='B3', raw_track='Esta Navidad'	track_of_release	SRC0003-B0001-REL006	staged_for_review	SRC0003	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B3
SRC0003-B0001-REC043	high	Fania official shop product page: release='Asalto Navideño', track='B4', raw_track='Vive Tu Vida Contento'	track_of_release	SRC0003-B0001-REL006	staged_for_review	SRC0003	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B4
SRC0003-B0001-REC044	high	Fania official shop product page: release='El Juicio', track='A1', raw_track='Ah-Ah / O-No'	track_of_release	SRC0003-B0001-REL007	staged_for_review	SRC0003	https://fania.com/products/willie-colon-el-juicio-lp#track-A1
SRC0003-B0001-REC045	high	Fania official shop product page: release='El Juicio', track='A2', raw_track='Piraña'	track_of_release	SRC0003-B0001-REL007	staged_for_review	SRC0003	https://fania.com/products/willie-colon-el-juicio-lp#track-A2
SRC0003-B0001-REC046	high	Fania official shop product page: release='El Juicio', track='A3', raw_track='Seguiré Sin Ti'	track_of_release	SRC0003-B0001-REL007	staged_for_review	SRC0003	https://fania.com/products/willie-colon-el-juicio-lp#track-A3
SRC0003-B0001-REC047	high	Fania official shop product page: release='El Juicio', track='A4', raw_track='Timbalero'	track_of_release	SRC0003-B0001-REL007	staged_for_review	SRC0003	https://fania.com/products/willie-colon-el-juicio-lp#track-A4
SRC0003-B0001-REC048	high	Fania official shop product page: release='El Juicio', track='B1', raw_track='Aguanile'	track_of_release	SRC0003-B0001-REL007	staged_for_review	SRC0003	https://fania.com/products/willie-colon-el-juicio-lp#track-B1
SRC0003-B0001-REC049	high	Fania official shop product page: release='El Juicio', track='B2', raw_track='Soñando Despierto'	track_of_release	SRC0003-B0001-REL007	staged_for_review	SRC0003	https://fania.com/products/willie-colon-el-juicio-lp#track-B2
SRC0003-B0001-REC050	high	Fania official shop product page: release='El Juicio', track='B3', raw_track='Si La Ves'	track_of_release	SRC0003-B0001-REL007	staged_for_review	SRC0003	https://fania.com/products/willie-colon-el-juicio-lp#track-B3
SRC0003-B0001-REC051	high	Fania official shop product page: release='El Juicio', track='B4', raw_track='Pan y Agua (Bread & Water)'	track_of_release	SRC0003-B0001-REL007	staged_for_review	SRC0003	https://fania.com/products/willie-colon-el-juicio-lp#track-B4
