song_id	canonical_song_title	alternate_titles	composer	lyricist	country	language	source_id	confidence	review_status	created_at	updated_at
SONG004621	La Cinta Blanca					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004622	Enamorado					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004623	Adios Adios Corazon					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004624	Pelaita					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004625	Sin Corazon En El Pecho					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004626	Carola					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004627	La Cuñadita					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004628	Cara Carita					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004629	El Lunarcito					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004630	Dile					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004631	Perdido Y Borracho					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004632	Donde Estas Mariana					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004633	Ya Para Que					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004634	Penas Por Un Amor					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004635	Linda Rosa					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004636	Que Regrese					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004637	Voy Cantando					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004638	El Casado Arrepentido					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004639	Cumbia Marinera					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004640	El Maestro					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004641	El Tizon					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004642	Manuelito Barrios					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004643	Casi Casi					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004644	Entonces Cuando					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004645	La Bandolera					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004646	Ya Se Marcho					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004647	Masculino Y Femenino					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004648	El Cangrejito Enamorado					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004649	Se La Llevo El Tren					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004650	Lorenza					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004651	Linda Muchachita					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004652	Carita De Cielo					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004653	Amor Por Computadora					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004654	La Burra Y La Chiva					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004655	Mi Cumbion					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004656	Mis Zapatos Viejos					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004657	Los Algodones					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004658	El Pescador Triste					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004659	El Telefono					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004660	Mi Primavera					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004661	La Revancha					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004662	Cinturita De Jabon					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004663	Fiesta De Cumpleaños					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004664	El Escorpion					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004665	Que No Quede Huella					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004666	No Peliemos Tanto					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004667	El Lamento De Tu Voz					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004668	Limoncito Con Ron					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004669	Borremos El Pasado					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004670	El Baile Del Brinquito					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004671	Brisa Sala					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004672	El Ciclon					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004673	La Hamaca Raya					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004674	Se Va La Vida					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004675	Muchachita Del Oriente					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004676	Ya Voy Hacia Ti					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004677	Lindo Clavelito					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004678	Negra Candela					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004679	No Me Alcanza					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004680	La Ladrona					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
SONG004681	Provinciana					Spanish	SRC0002	medium	approved	2026-06-19	2026-06-19
