recording_id	canonical_recording_title	canonical_song_id	primary_group_id	primary_performer_id	recording_genre_id	release_id	label_id	recording_year	country	language	source_id	confidence	review_status	created_at	updated_at
REC000274	Amor Se Dice Cantando			PER000053			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000275	Amor Sin Esperanza			PER000133			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000276	Amor Sin Ley			PER000127			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000277	Amor Sincero			PER000211			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000278	Amor Sincero			PER000107			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000279	Amor Sincero			PER000107			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000282	Amor Y Odio			PER000042			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000283	Amor Y Olvido			PER000262			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000284	Amor Y Olvido			PER000262			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000285	Amor Y Olvido			PER000107			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000286	Amor Y Paz			PER000149			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000287	Amor Y Pena			PER000250			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000289	Amorcito Consentido			PER000225			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000291	Amorcito Corazon			PER000225			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000292	Amorcito Corazon			PER000225			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000293	Amorcito Corazon			PER000225			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000294	Amorcito Corazon			PER000225			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000295	Amorcito Corazon			PER000225			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000296	Amorcito De Mi Alma			PER000231			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000297	Amorcito De Mi Vida			PER000225			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000300	Amores De Primavera			PER000076			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000302	Amores Por Correo			PER000107			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000307	Andale Compadre			PER000274			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000309	Ando Como Bala			PER000052			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000310	Ando Como Bala			PER000188			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000311	Ando Como Bala			PER000149			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000312	Ando Como Bala			PER000149			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000313	Ando De Luna De Miel			PER000149			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000314	Ando De Luna De Miel			PER000149			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000315	Ando Marchito			PER000225			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
REC000316	Ando Muy Borracho			PER000225			LBL000003				SRC0001	high	approved	2026-06-16	2026-06-16
