
----- authority/staging/unit0119/UNIT0119_PROMOTION_READY_FROM_RECOVERY.tsv -----

----- authority/staging/unit0119/UNIT0119_STILL_REVIEW_REQUIRED.tsv -----
candidate_title	7. La Misma Vaina - Los Hispanos	1
candidate_title	7. Tabaco Y Ron - Rodolfo Aicardi Y Su Tipica Ra7	1
candidate_title	7. Tengo Celos - Rodolfo Aicardi Con Los Idolos	1
candidate_title	7. Ya Para Que - Los Hispanos	1
candidate_title	8. Amor Por Computadora - Rodolfo Aicardi Y Su Tipica Ra7	1
candidate_title	8. Asi Empezaron Papa Y Mama - Los Hispanos	1
candidate_title	8. Brisa Sala - Rodolfo Aicardi Con Los Idolos	1
candidate_title	8. Cantares De Navidad - Los Hispanos	1
candidate_title	8. Penas Por Un Amor - Los Hispanos	1
candidate_title	9. El Ciclon - La Sonora Dinamita	1
candidate_title	9. La Burra Y La Chiva - Los Hispanos	1
candidate_title	9. La Conoci Un Domingo - Rodolfo Aicardi Con El Grupo Monteadentro	1
candidate_title	9. Linda Rosa - Los Hispanos	1
candidate_title	9. Muchachita Celosa - Los Hispanos	1
candidate_title	Adiós Compay Gato – Los Guaracheros de Oriente	1
candidate_title	Aires de Navidad / Los Titanes	1
candidate_title	Alegre Petición – Trío Matamoros	1
candidate_title	A San Lázaro (Babalú) – Celina y Reutilio	1
candidate_title	Bella es la Navida / Ricardo Ray - Bobby Cruz	1
candidate_title	Celos de Amor – Armando Hernández con el Combo Caribe	1
candidate_title_clean	03 Amor Serrano Demo	1
candidate_title_clean	10. El Jardinero	1
candidate_title_clean	10. El Papelito Blanco	1
candidate_title_clean	10. Entre Que Si Y Que No	1
candidate_title_clean	10. Mi Cumbion	1
candidate_title_clean	10. Te Castigo Haciendote Llorar Rodolfo Aicardi Y Su Tipica Ra7	1
candidate_title_clean	11. Agua De Cu	1
candidate_title_clean	11. La Hamaca Raya	1
candidate_title_clean	11. Mis Zapatos Viejos- Los Hispanos	1
candidate_title_clean	11. Olvidemos El Pasado	1
candidate_title_clean	11. Que Regrese	1
candidate_title_clean	12. Cariñito	1
candidate_title_clean	12. La Cinta Blanca	1
candidate_title_clean	12. Los Algodones	1
candidate_title_clean	12. Se Va La Vida	1
candidate_title_clean	12. Voy Cantando	1
candidate_title_clean	13. El Casado Arrepentido	1
candidate_title_clean	13. El Pescador Triste	1
candidate_title_clean	13. Enamorado	1
candidate_title_clean	13. Fiesta En Mi Pueblo	1
candidate_title_clean	13. Muchachita Del Oriente	1
candidate_title_clean	14. Cumbia Marinera	1
candidate_title_clean	14. El Telefono	1
candidate_title_clean	14. Ni Cuerpo Ni Corazon	1
candidate_title_clean	14. Ojitos Hechiceros	1
candidate_title_clean	14. Ya Voy Hacia Ti	1
candidate_title_clean	15. Adios Adios Corazon	1
candidate_title_clean	15. El Maestro	1
candidate_title_clean	15. Lindo Clavelito	1
candidate_title_clean	15. Mi Primavera	1
candidate_title_clean	15. Quiero Que Me Des Tu Amor	1
candidate_title_clean	16. El Tizon	1
candidate_title_clean	16. La Revancha	1
candidate_title_clean	16. Los Cien Años De Macondo	1
candidate_title_clean	16. Negra Candela	1
candidate_title_clean	16. Pelaita	1
candidate_title_clean	17. Cinturita De Jabon	1
candidate_title_clean	17. Manuelito Barrios	1
candidate_title_clean	17. No Me Alcanza	1
candidate_title_clean	17. Sin Corazon En El Pecho	1
candidate_title_clean	17. Vagabundo Soy	1
candidate_title_clean	18. Carola	1
candidate_title_clean	18. Casi Casi	1
candidate_title_clean	18. Fiesta De Cumpleaños	1
candidate_title_clean	18. La Colegiala	1
candidate_title_clean	18. Veinte Años	1
candidate_title_clean	19. El Escorpion	1
candidate_title_clean	19. Entonces Cuando	1
candidate_title_clean	19. La Cuñadita	1
candidate_title_clean	19. La Ladrona	1
candidate_title_clean	19. Por Favor Olvidame	1
candidate_title_clean	1. Adonay	1
candidate_title_clean	1. El Lunarcito	1
