song_id	canonical_song_title	alternate_titles	composer	lyricist	country	language	source_id	confidence	review_status	created_at	updated_at
SONG000172	Amigos Nomas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000173	Amistad						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000174	Amor						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000175	Amor A Media Rienda						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000176	Amor A Primera Vista						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000177	Amor Bendito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000178	Amor Caprichoso						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000179	Amor Chiquito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000180	Amor Ciego						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000181	Amor Comprado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000182	Amor Con Alas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000183	Amor Con Amor Se Paga						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000184	Amor Con Antifaz						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000185	Amor De La Calle						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000186	Amor De Locura						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000187	Amor De Los Dos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000188	Amor De Madre						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000189	Amor De Mi Bohio						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000190	Amor De Mi Vida						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000191	Amor De Mis Amores						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000192	Amor De Palomos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000193	Amor De Una Noche						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000194	Amor Del Alma						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000195	Amor Del Bueno						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000196	Amor En Nueva York						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000197	Amor Es Perdon						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000198	Amor Escondido						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000199	Amor Estudiantil						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000200	Amor Imposible						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000201	Amor Indio						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000202	Amor Ingrato						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000203	Amor Malvado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000204	Amor Necio						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000205	Amor Perdido						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000206	Amor Perfecto						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000207	Amor Ranchero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000208	Amor Se Dice Cantando						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000209	Amor Sin Esperanza						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000210	Amor Sin Ley						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000211	Amor Sincero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000212	Amor Torero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
