raw_source_id	raw_source_unit	raw_page	raw_row_in_page	source_id	source_reference	recording_path	raw_recording_title	recording_title	performer_name	composer_name	label_name	catalog_number	format	evidence_text	confidence	review_status
SRC-0010	frontera_peerless_ajax_full_0001	57	22	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-mu%C3%B1eco-de-cuerda-2	El Muñeco De Cuerda	El Muñeco De Cuerda	Pedro Infante	Fuentes, Rubén - Molina Montes, Mario	Peerless	EPIB-1	33	Frontera Peerless AJAX row: title='El Muñeco De Cuerda', performer='Pedro Infante', label='Peerless', catalog='EPIB-1', format='33', path='/recordings/el-mu%C3%B1eco-de-cuerda-2'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	57	23	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-naranjo-17	El Naranjo	El Naranjo	Los Broncos De Reynosa	Tanguma, Antonio	Peerless	6091-A	45	Frontera Peerless AJAX row: title='El Naranjo', performer='Los Broncos De Reynosa', label='Peerless', catalog='6091-A', format='45', path='/recordings/el-naranjo-17'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	57	24	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-novillo-despuntado-16	El Novillo Despuntado	El Novillo Despuntado	Manuelita Arriola		Peerless	2496	78	Frontera Peerless AJAX row: title='El Novillo Despuntado', performer='Manuelita Arriola', label='Peerless', catalog='2496', format='78', path='/recordings/el-novillo-despuntado-16'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	57	25	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-novillo-despuntado-34	El Novillo Despuntado	El Novillo Despuntado		Fernández Esperón, Ignacio	Peerless	LPL-402	33	Frontera Peerless AJAX row: title='El Novillo Despuntado', performer='', label='Peerless', catalog='LPL-402', format='33', path='/recordings/el-novillo-despuntado-34'	medium	needs_review
SRC-0010	frontera_peerless_ajax_full_0001	57	26	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-nublinazo-0	El Nublinazo	El Nublinazo	Los Alegres de Terán	Abrego, E.	Peerless	3659	78	Frontera Peerless AJAX row: title='El Nublinazo', performer='Los Alegres de Terán', label='Peerless', catalog='3659', format='78', path='/recordings/el-nublinazo-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	57	27	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-nuevo-desterrado-11	El Nuevo Desterrado	El Nuevo Desterrado	Manuelita Arriola	Escobar, Antonio	Peerless	1664	78	Frontera Peerless AJAX row: title='El Nuevo Desterrado', performer='Manuelita Arriola', label='Peerless', catalog='1664', format='78', path='/recordings/el-nuevo-desterrado-11'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	57	28	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-nuevo-mezquite-0	El Nuevo Mezquite	El Nuevo Mezquite	Martin Y Martita	Soltero Uribe, V.	Peerless	2274	78	Frontera Peerless AJAX row: title='El Nuevo Mezquite', performer='Martin Y Martita', label='Peerless', catalog='2274', format='78', path='/recordings/el-nuevo-mezquite-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	57	29	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-nuevo-querreque-5	El Nuevo Querreque	El Nuevo Querreque	El Negro Marcelino	Hernandez Reyes, Rolando	Peerless	AP-104	33	Frontera Peerless AJAX row: title='El Nuevo Querreque', performer='El Negro Marcelino', label='Peerless', catalog='AP-104', format='33', path='/recordings/el-nuevo-querreque-5'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	57	30	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-organillero-3	El Organillero	El Organillero	Nestor Chayres		Peerless	4482A	78	Frontera Peerless AJAX row: title='El Organillero', performer='Nestor Chayres', label='Peerless', catalog='4482A', format='78', path='/recordings/el-organillero-3'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	1	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-otro-lado-1	El Otro Lado	El Otro Lado	Martin Y Malena	Valdez Leal, Felipe	Peerless	2114	78	Frontera Peerless AJAX row: title='El Otro Lado', performer='Martin Y Malena', label='Peerless', catalog='2114', format='78', path='/recordings/el-otro-lado-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	2	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pachuco-bailarin-0	El Pachuco Bailarin	El Pachuco Bailarin	Orquesta De Ramon Marquez	Pérez Prado, Damaso	Peerless	4067	78	Frontera Peerless AJAX row: title='El Pachuco Bailarin', performer='Orquesta De Ramon Marquez', label='Peerless', catalog='4067', format='78', path='/recordings/el-pachuco-bailarin-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	3	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-paisano-de-jalon-0	El Paisano De Jalon	El Paisano De Jalon	Los Rayos De Chuy Luviano	Luviano, Chuy	Peerless	12443-4-B	45	Frontera Peerless AJAX row: title='El Paisano De Jalon', performer='Los Rayos De Chuy Luviano', label='Peerless', catalog='12443-4-B', format='45', path='/recordings/el-paisano-de-jalon-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	4	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pajarillo-13	El Pajarillo	El Pajarillo	Carmen Del Real		Peerless	4269-B	78	Frontera Peerless AJAX row: title='El Pajarillo', performer='Carmen Del Real', label='Peerless', catalog='4269-B', format='78', path='/recordings/el-pajarillo-13'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	5	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pajaro-cardenal-1	El Pajaro Cardenal	El Pajaro Cardenal	Mariachi Tapatio Marmolejo		Peerless	3669	78	Frontera Peerless AJAX row: title='El Pajaro Cardenal', performer='Mariachi Tapatio Marmolejo', label='Peerless', catalog='3669', format='78', path='/recordings/el-pajaro-cardenal-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	6	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pajaro-carpintero-38	El Pajaro Carpintero	El Pajaro Carpintero	Conjunto Tlalixcoyan		Peerless	AP-124	33	Frontera Peerless AJAX row: title='El Pajaro Carpintero', performer='Conjunto Tlalixcoyan', label='Peerless', catalog='AP-124', format='33', path='/recordings/el-pajaro-carpintero-38'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	7	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pajaro-carpintero-39	El Pajaro Carpintero	El Pajaro Carpintero	Conjunto Medellin		Peerless	1819	33	Frontera Peerless AJAX row: title='El Pajaro Carpintero', performer='Conjunto Medellin', label='Peerless', catalog='1819', format='33', path='/recordings/el-pajaro-carpintero-39'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	8	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pajaro-cu-11	El Pajaro Cu	El Pajaro Cu	Dueto Hermanos Huesca		Peerless	3657	78	Frontera Peerless AJAX row: title='El Pajaro Cu', performer='Dueto Hermanos Huesca', label='Peerless', catalog='3657', format='78', path='/recordings/el-pajaro-cu-11'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	9	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pajaro-cu-24	El Pajaro Cu	El Pajaro Cu	Conjunto Tlalixcoyan		Peerless	AP-124	33	Frontera Peerless AJAX row: title='El Pajaro Cu', performer='Conjunto Tlalixcoyan', label='Peerless', catalog='AP-124', format='33', path='/recordings/el-pajaro-cu-24'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	10	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pajaro-cu-25	El Pajaro Cu	El Pajaro Cu	Conjunto Tlalixcoyan		Peerless	LD-502	33	Frontera Peerless AJAX row: title='El Pajaro Cu', performer='Conjunto Tlalixcoyan', label='Peerless', catalog='LD-502', format='33', path='/recordings/el-pajaro-cu-25'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	11	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pajaro-cu-26	El Pajaro Cu	El Pajaro Cu	Conjunto Medellin		Peerless	1819	33	Frontera Peerless AJAX row: title='El Pajaro Cu', performer='Conjunto Medellin', label='Peerless', catalog='1819', format='33', path='/recordings/el-pajaro-cu-26'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	12	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pajaro-desplumado-5	El Pajaro Desplumado	El Pajaro Desplumado	Lupe Mejia	Valdes Leal, Felipe	Peerless	7030	45	Frontera Peerless AJAX row: title='El Pajaro Desplumado', performer='Lupe Mejia', label='Peerless', catalog='7030', format='45', path='/recordings/el-pajaro-desplumado-5'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	13	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-palmero-18	El Palmero	El Palmero	Lola Beltrán		Peerless	LD-794	33	Frontera Peerless AJAX row: title='El Palmero', performer='Lola Beltrán', label='Peerless', catalog='LD-794', format='33', path='/recordings/el-palmero-18'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	14	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-palomo-15	El Palomo	El Palomo	Conjunto Tlalixcoyan		Peerless	AP-124	33	Frontera Peerless AJAX row: title='El Palomo', performer='Conjunto Tlalixcoyan', label='Peerless', catalog='AP-124', format='33', path='/recordings/el-palomo-15'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	15	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-panadero-1	El Panadero	El Panadero	Ventura Romero	Romero, Ventura	Peerless	3134	78	Frontera Peerless AJAX row: title='El Panadero', performer='Ventura Romero', label='Peerless', catalog='3134', format='78', path='/recordings/el-panadero-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	16	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-panadero-2	El Panadero	El Panadero	Ventura Romero	Romero, Ventura	Peerless	7816	45	Frontera Peerless AJAX row: title='El Panadero', performer='Ventura Romero', label='Peerless', catalog='7816', format='45', path='/recordings/el-panadero-2'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	17	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-panza-larga-4	El Panza Larga	El Panza Larga	Los Alegres Laguneros	Tejeda, Jesus Silvestre	Peerless	5487	78	Frontera Peerless AJAX row: title='El Panza Larga', performer='Los Alegres Laguneros', label='Peerless', catalog='5487', format='78', path='/recordings/el-panza-larga-4'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	18	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-panza-larga-5	El Panza Larga	El Panza Larga	Los Alegres de Terán	Silvestre T., Jesus	Peerless	5543	78	Frontera Peerless AJAX row: title='El Panza Larga', performer='Los Alegres de Terán', label='Peerless', catalog='5543', format='78', path='/recordings/el-panza-larga-5'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	19	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-papalote-15	El Papalote	El Papalote	Pedro Infante	Fuentes, Rubén - Mendez, Rubén	Peerless	3847	78	Frontera Peerless AJAX row: title='El Papalote', performer='Pedro Infante', label='Peerless', catalog='3847', format='78', path='/recordings/el-papalote-15'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	20	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-papelerito-3	El Papelerito	El Papelerito	Pedro Infante	Fuentes, Rubén - Molina Montes, Mario	Peerless	5124	45	Frontera Peerless AJAX row: title='El Papelerito', performer='Pedro Infante', label='Peerless', catalog='5124', format='45', path='/recordings/el-papelerito-3'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	21	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-parrandero-63	El Parrandero	El Parrandero	Juan Mendoza	Mendoza, Juan	Peerless	5049	45	Frontera Peerless AJAX row: title='El Parrandero', performer='Juan Mendoza', label='Peerless', catalog='5049', format='45', path='/recordings/el-parrandero-63'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	22	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-parrandero-de-tepito-0	El Parrandero De Tepito	El Parrandero De Tepito	Ventura Romero	Uscanga Matías, Nacho	Peerless	2733	78	Frontera Peerless AJAX row: title='El Parrandero De Tepito', performer='Ventura Romero', label='Peerless', catalog='2733', format='78', path='/recordings/el-parrandero-de-tepito-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	23	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pasacalles-3	El Pasacalles	El Pasacalles	Los Charros De Ameca De Roman Palomar	Garcia, Basilio	Peerless	LPL-311	33	Frontera Peerless AJAX row: title='El Pasacalles', performer='Los Charros De Ameca De Roman Palomar', label='Peerless', catalog='LPL-311', format='33', path='/recordings/el-pasacalles-3'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	24	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pasajero-9	El Pasajero	El Pasajero	Los Charros De Ameca De Roman Palomar	Moreno, Luis M.	Peerless	LPL-311	33	Frontera Peerless AJAX row: title='El Pasajero', performer='Los Charros De Ameca De Roman Palomar', label='Peerless', catalog='LPL-311', format='33', path='/recordings/el-pasajero-9'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	25	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pasajero-10	El Pasajero	El Pasajero	Lola Beltrán	Vargas, Silvestre - Fuentes, Rubén	Peerless	LD-794	33	Frontera Peerless AJAX row: title='El Pasajero', performer='Lola Beltrán', label='Peerless', catalog='LD-794', format='33', path='/recordings/el-pasajero-10'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	26	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-paseante-0	El Paseante	El Paseante	Los Broncos De Reynosa		Peerless	8606-A	45	Frontera Peerless AJAX row: title='El Paseante', performer='Los Broncos De Reynosa', label='Peerless', catalog='8606-A', format='45', path='/recordings/el-paseante-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	27	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pastor-16	El Pastor	El Pastor		Castilla, Cuates	Peerless	LPL-402	33	Frontera Peerless AJAX row: title='El Pastor', performer='', label='Peerless', catalog='LPL-402', format='33', path='/recordings/el-pastor-16'	medium	needs_review
SRC-0010	frontera_peerless_ajax_full_0001	58	28	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-patito-5	El Patito	El Patito	Los Yumbos	Arancibia, Ariel	Peerless	3854	78	Frontera Peerless AJAX row: title='El Patito', performer='Los Yumbos', label='Peerless', catalog='3854', format='78', path='/recordings/el-patito-5'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	29	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pato-lucas	El Pato Lucas	El Pato Lucas	Los Baby’s	Avila - Escalante	Peerless	LP-1999	33	Frontera Peerless AJAX row: title='El Pato Lucas', performer='Los Baby’s', label='Peerless', catalog='LP-1999', format='33', path='/recordings/el-pato-lucas'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	58	30	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pecador-8	El Pecador	El Pecador	Juan Mendoza	Roth, Alejandro F.	Peerless	7757	45	Frontera Peerless AJAX row: title='El Pecador', performer='Juan Mendoza', label='Peerless', catalog='7757', format='45', path='/recordings/el-pecador-8'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	1	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-peine-1	El Peine	El Peine	Dueto Aguila Y Sol		Peerless	7684	45	Frontera Peerless AJAX row: title='El Peine', performer='Dueto Aguila Y Sol', label='Peerless', catalog='7684', format='45', path='/recordings/el-peine-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	2	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-peor-de-los-castigos	El Peor De Los Castigos	El Peor De Los Castigos	Beatriz Adriana	Ibarra, Miguel	Peerless	lp-1956	33	Frontera Peerless AJAX row: title='El Peor De Los Castigos', performer='Beatriz Adriana', label='Peerless', catalog='lp-1956', format='33', path='/recordings/el-peor-de-los-castigos'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	3	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-perdido-35	El Perdido	El Perdido	Martin Y Malena	Cordero, Victor	Peerless	2587	78	Frontera Peerless AJAX row: title='El Perdido', performer='Martin Y Malena', label='Peerless', catalog='2587', format='78', path='/recordings/el-perdido-35'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	4	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-perdiguero-2	El Perdiguero	El Perdiguero	Los Trovadores Huastecos Del Viejo Elpidio	Ramirez, Elpidio	Peerless	3608	78	Frontera Peerless AJAX row: title='El Perdiguero', performer='Los Trovadores Huastecos Del Viejo Elpidio', label='Peerless', catalog='3608', format='78', path='/recordings/el-perdiguero-2'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	5	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-perdiguero-5	El Perdiguero	El Perdiguero	Los Trovadores Huastecos	Ramirez, Elpidio	Peerless	AP-104	33	Frontera Peerless AJAX row: title='El Perdiguero', performer='Los Trovadores Huastecos', label='Peerless', catalog='AP-104', format='33', path='/recordings/el-perdiguero-5'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	6	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-perico-loro-5	El Perico Loro	El Perico Loro	Mariachi Vargas	Vargas, Silvestre	Peerless	1112	78	Frontera Peerless AJAX row: title='El Perico Loro', performer='Mariachi Vargas', label='Peerless', catalog='1112', format='78', path='/recordings/el-perico-loro-5'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	7	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-perro-y-ella-1	El Perro Y Ella	El Perro Y Ella	Jorge Fernández	Hnos. Cantoral	Peerless	4779A	78	Frontera Peerless AJAX row: title='El Perro Y Ella', performer='Jorge Fernández', label='Peerless', catalog='4779A', format='78', path='/recordings/el-perro-y-ella-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	8	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pescado-nadador-24	El Pescado Nadador	El Pescado Nadador	Hermanos Zaizar	Aceves Mejia, Miguel - Rosas, Antonio	Peerless	2351-7	33	Frontera Peerless AJAX row: title='El Pescado Nadador', performer='Hermanos Zaizar', label='Peerless', catalog='2351-7', format='33', path='/recordings/el-pescado-nadador-24'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	9	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pichirilo-1	El Pichirilo	El Pichirilo	Federico Curiel	Curiel, Federico	Peerless	3114	78	Frontera Peerless AJAX row: title='El Pichirilo', performer='Federico Curiel', label='Peerless', catalog='3114', format='78', path='/recordings/el-pichirilo-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	10	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-piojo-y-la-pulga-12	El Piojo Y La Pulga	El Piojo Y La Pulga	Pedro Infante	Gil, Charro	Peerless	3901	78	Frontera Peerless AJAX row: title='El Piojo Y La Pulga', performer='Pedro Infante', label='Peerless', catalog='3901', format='78', path='/recordings/el-piojo-y-la-pulga-12'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	11	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-piojo-y-la-pulga-13	El Piojo Y La Pulga	El Piojo Y La Pulga	Pedro Infante	Charro Gil	Peerless	PLP-4004	33	Frontera Peerless AJAX row: title='El Piojo Y La Pulga', performer='Pedro Infante', label='Peerless', catalog='PLP-4004', format='33', path='/recordings/el-piojo-y-la-pulga-13'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	12	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pirul-5	El Pirul	El Pirul	Conjunto Medellin De Lino Chávez		Peerless	AP-124	33	Frontera Peerless AJAX row: title='El Pirul', performer='Conjunto Medellin De Lino Chávez', label='Peerless', catalog='AP-124', format='33', path='/recordings/el-pirul-5'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	13	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pisoton-0	El Pisoton	El Pisoton	Maria Cristina	Anglero, Roberto	Peerless	1025-B	45	Frontera Peerless AJAX row: title='El Pisoton', performer='Maria Cristina', label='Peerless', catalog='1025-B', format='45', path='/recordings/el-pisoton-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	14	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-pitirre-0	El Pitirre	El Pitirre	Trio Los Pepes	Veldespí, Armando	Peerless	3102	78	Frontera Peerless AJAX row: title='El Pitirre', performer='Trio Los Pepes', label='Peerless', catalog='3102', format='78', path='/recordings/el-pitirre-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	15	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-plebeyo-5	El Plebeyo	El Plebeyo	Pedro Infante	Pinglas, Felipe	Peerless	3841	78	Frontera Peerless AJAX row: title='El Plebeyo', performer='Pedro Infante', label='Peerless', catalog='3841', format='78', path='/recordings/el-plebeyo-5'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	16	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-plebeyo-7	El Plebeyo	El Plebeyo	Pedro Infante	Felipe Pinglo	Peerless	EPIB-1	33	Frontera Peerless AJAX row: title='El Plebeyo', performer='Pedro Infante', label='Peerless', catalog='EPIB-1', format='33', path='/recordings/el-plebeyo-7'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	17	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-plebeyo-8	El Plebeyo	El Plebeyo	Pedro Infante	Pinglo, F.	Peerless	LPL-190	33	Frontera Peerless AJAX row: title='El Plebeyo', performer='Pedro Infante', label='Peerless', catalog='LPL-190', format='33', path='/recordings/el-plebeyo-8'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	18	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-potrancon-0	El Potrancon	El Potrancon	Cirila Y Celedonio	Rodríguez, Donaciano	Peerless	3853	78	Frontera Peerless AJAX row: title='El Potrancon', performer='Cirila Y Celedonio', label='Peerless', catalog='3853', format='78', path='/recordings/el-potrancon-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	19	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-potro-lobo-gateado-26	El Potro Lobo Gateado	El Potro Lobo Gateado	Hermanos Zaizar	Albarrán, Pepe	Peerless	LPPU-1840	33	Frontera Peerless AJAX row: title='El Potro Lobo Gateado', performer='Hermanos Zaizar', label='Peerless', catalog='LPPU-1840', format='33', path='/recordings/el-potro-lobo-gateado-26'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	20	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-preso-numero-nueve-1	El Preso Numero Nueve	El Preso Numero Nueve	Jorge Fernández		Peerless	4620A	78	Frontera Peerless AJAX row: title='El Preso Numero Nueve', performer='Jorge Fernández', label='Peerless', catalog='4620A', format='78', path='/recordings/el-preso-numero-nueve-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	21	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-preso-numero-nueve-6	El Preso Numero Nueve	El Preso Numero Nueve	Jorge Fernández	Hnos. Cantoral	Peerless	LPL-351	33	Frontera Peerless AJAX row: title='El Preso Numero Nueve', performer='Jorge Fernández', label='Peerless', catalog='LPL-351', format='33', path='/recordings/el-preso-numero-nueve-6'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	22	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-primer-beso-0	El Primer Beso	El Primer Beso	Las Virrey	Miranda, Chuy	Peerless	LPPU-1848	33	Frontera Peerless AJAX row: title='El Primer Beso', performer='Las Virrey', label='Peerless', catalog='LPPU-1848', format='33', path='/recordings/el-primer-beso-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	59	23	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/el-principe-0	El Principe	El Principe	Hermanos Zaizar	Rodriguez , Chucho - Chaidez Díaz, Melesio	Peerless	9111-B	45	Frontera Peerless AJAX row: title='El Principe', performer='Hermanos Zaizar', label='Peerless', catalog='9111-B', format='45', path='/recordings/el-principe-0'	high	raw_extracted
