unit_id	source_id	raw_artist	raw_release	raw_title	canonical_recording_title	canonical_song_title	primary_performer	label_name	evidence_source	evidence_status	confidence	review_status	notes
UNIT-0090	SRC0003	Cheo Feliciano	Cheo	Franqueza Cruel	Franqueza Cruel	Franqueza Cruel	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_verified	high	candidate	remaining Cheo album title
UNIT-0090	SRC0003	Cheo Feliciano	Cheo	Eso Es El Guaguancó	Eso Es El Guaguancó	Eso Es El Guaguancó	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_verified	high	candidate	remaining Cheo album title
UNIT-0090	SRC0003	Cheo Feliciano	Cheo	Mano Caliente	Mano Caliente	Mano Caliente	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_verified	high	candidate	remaining Cheo album title
UNIT-0090	SRC0003	Cheo Feliciano	Cheo	Pienso En Ti	Pienso En Ti	Pienso En Ti	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_verified	medium	candidate	remaining Cheo album title
UNIT-0090	SRC0003	Cheo Feliciano	Cheo	Medianoche Y Sol	Medianoche Y Sol	Medianoche Y Sol	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_verified	medium	candidate	remaining Cheo album title
UNIT-0090	SRC0003	Cheo Feliciano	Cheo	Poema De Otoño	Poema De Otoño	Poema De Otoño	Cheo Feliciano	Fania	data/src0003/cheo_feliciano/CHEO_FELICIANO_FAST_ID_TITLES.tsv	fania_text_verified	medium	candidate	remaining Cheo album title
