batch_recording_id	promotion_status	master_recording_id	recording_title	canonical_song_id	primary_group_id	primary_performer_id	release_id	label_id	match_basis	source_id	source_name	source_url	release_candidate_id	release_title	release_interpreter	release_genre	release_format	release_year	reference_number	side	track_number	global_track_number	raw_track_title	artist_text	source_reference	evidence_text	confidence	review_status
SRC0003-B0001-REC011	NEW	REC005710	El Paso del Mulo	SONG004344		PER000001	REL000021		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp	SRC0003-B0001-REL002	Celia & Johnny	Celia Cruz & Johnny Pacheco	Salsa / Latin Soul	LP			A	4	11	El Paso del Mulo	Celia Cruz & Johnny Pacheco	https://fania.com/products/celia-johnny-celia-johnny-lp#track-A4	Fania official shop product page: release='Celia & Johnny', track='A4', raw_track='El Paso del Mulo'	high	staged_for_review
SRC0003-B0001-REC012	NEW	REC005711	Tengo el Idde	SONG004345		PER000001	REL000021		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp	SRC0003-B0001-REL002	Celia & Johnny	Celia Cruz & Johnny Pacheco	Salsa / Latin Soul	LP			A	5	12	Tengo el Idde	Celia Cruz & Johnny Pacheco	https://fania.com/products/celia-johnny-celia-johnny-lp#track-A5	Fania official shop product page: release='Celia & Johnny', track='A5', raw_track='Tengo el Idde'	high	staged_for_review
SRC0003-B0001-REC013	NEW	REC005712	Lo Tuyo es Mental	SONG004346		PER000001	REL000021		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp	SRC0003-B0001-REL002	Celia & Johnny	Celia Cruz & Johnny Pacheco	Salsa / Latin Soul	LP			B	1	13	Lo Tuyo es Mental	Celia Cruz & Johnny Pacheco	https://fania.com/products/celia-johnny-celia-johnny-lp#track-B1	Fania official shop product page: release='Celia & Johnny', track='B1', raw_track='Lo Tuyo es Mental'	high	staged_for_review
SRC0003-B0001-REC014	NEW	REC005713	Canto a la Habana	SONG004347		PER000001	REL000021		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp	SRC0003-B0001-REL002	Celia & Johnny	Celia Cruz & Johnny Pacheco	Salsa / Latin Soul	LP			B	2	14	Canto a la Habana	Celia Cruz & Johnny Pacheco	https://fania.com/products/celia-johnny-celia-johnny-lp#track-B2	Fania official shop product page: release='Celia & Johnny', track='B2', raw_track='Canto a la Habana'	high	staged_for_review
SRC0003-B0001-REC015	NEW	REC005714	Ño Mercedes	SONG004348		PER000001	REL000021		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp	SRC0003-B0001-REL002	Celia & Johnny	Celia Cruz & Johnny Pacheco	Salsa / Latin Soul	LP			B	3	15	Ño Mercedes	Celia Cruz & Johnny Pacheco	https://fania.com/products/celia-johnny-celia-johnny-lp#track-B3	Fania official shop product page: release='Celia & Johnny', track='B3', raw_track='Ño Mercedes'	high	staged_for_review
SRC0003-B0001-REC016	NEW	REC005715	El Tumbao y Celia	SONG004349		PER000001	REL000021		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp	SRC0003-B0001-REL002	Celia & Johnny	Celia Cruz & Johnny Pacheco	Salsa / Latin Soul	LP			B	4	16	El Tumbao y Celia	Celia Cruz & Johnny Pacheco	https://fania.com/products/celia-johnny-celia-johnny-lp#track-B4	Fania official shop product page: release='Celia & Johnny', track='B4', raw_track='El Tumbao y Celia'	high	staged_for_review
SRC0003-B0001-REC017	NEW	REC005716	El Pregón del Pescador	SONG004350		PER000001	REL000021		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp	SRC0003-B0001-REL002	Celia & Johnny	Celia Cruz & Johnny Pacheco	Salsa / Latin Soul	LP			B	5	17	El Pregón del Pescador	Celia Cruz & Johnny Pacheco	https://fania.com/products/celia-johnny-celia-johnny-lp#track-B5	Fania official shop product page: release='Celia & Johnny', track='B5', raw_track='El Pregón del Pescador'	high	staged_for_review
SRC0003-B0001-REC018	NEW	REC005717	Que Rico Suena Mi Tambor	SONG004351	GRP0279		REL000022		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp	SRC0003-B0001-REL003	Live At Yankee Stadium Vol. 1	Fania All Stars	Salsa / Latin Soul	LP			A	1	18	Que Rico Suena Mi Tambor	Fania All Stars (Vocals: Ismael Miranda)	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-A1	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='A1', raw_track='Que Rico Suena Mi Tambor'	high	staged_for_review
SRC0003-B0001-REC019	NEW	REC005718	Soy Guajiro	SONG004352	GRP0279		REL000022		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp	SRC0003-B0001-REL003	Live At Yankee Stadium Vol. 1	Fania All Stars	Salsa / Latin Soul	LP			A	2	19	Soy Guajiro	Fania All Stars (Vocals: Santos Colón)	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-A2	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='A2', raw_track='Soy Guajiro'	high	staged_for_review
SRC0003-B0001-REC020	NEW	REC005719	Diosa Del Ritmo	SONG004353	GRP0279		REL000022		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp	SRC0003-B0001-REL003	Live At Yankee Stadium Vol. 1	Fania All Stars	Salsa / Latin Soul	LP			A	3	20	Diosa Del Ritmo	Fania All Stars (Vocals: Celia Cruz)	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-A3	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='A3', raw_track='Diosa Del Ritmo'	high	staged_for_review
SRC0003-B0001-REC021	NEW	REC005720	Pueblo Latino	SONG004354	GRP0279		REL000022		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp	SRC0003-B0001-REL003	Live At Yankee Stadium Vol. 1	Fania All Stars	Salsa / Latin Soul	LP			B	1	21	Pueblo Latino	"Fania All Stars (Vocals: Pete ""Conde"" Rodríguez)"	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-B1	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='B1', raw_track='Pueblo Latino'	high	staged_for_review
SRC0003-B0001-REC022	NEW	REC005721	Mi Gente	SONG004355	GRP0279		REL000022		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp	SRC0003-B0001-REL003	Live At Yankee Stadium Vol. 1	Fania All Stars	Salsa / Latin Soul	LP			B	2	22	Mi Gente	Fania All Stars (Vocals: Héctor Lavoe)	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-B2	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='B2', raw_track='Mi Gente'	high	staged_for_review
SRC0003-B0001-REC023	NEW	REC005722	Hermandad Fania	SONG004356	GRP0279		REL000023		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	SRC0003-B0001-REL004	Live At Yankee Stadium Vol. 2	Fania All Stars	Salsa / Latin Soul	LP			A	1	23	Hermandad Fania	Fania All Stars (Vocals: Bobby Cruz)	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-A1	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='A1', raw_track='Hermandad Fania'	high	staged_for_review
SRC0003-B0001-REC024	NEW	REC005723	Bemba Colorá	SONG004357	GRP0279		REL000023		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	SRC0003-B0001-REL004	Live At Yankee Stadium Vol. 2	Fania All Stars	Salsa / Latin Soul	LP			A	2	24	Bemba Colorá	Fania All Stars (Vocals: Celia Cruz)	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-A2	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='A2', raw_track='Bemba Colorá'	high	staged_for_review
SRC0003-B0001-REC025	NEW	REC005724	Mi Debilidad	SONG004358	GRP0279		REL000023		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	SRC0003-B0001-REL004	Live At Yankee Stadium Vol. 2	Fania All Stars	Salsa / Latin Soul	LP			B	1	25	Mi Debilidad	Fania All Stars (Vocals: Ismael Quintana)	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-B1	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='B1', raw_track='Mi Debilidad'	high	staged_for_review
SRC0003-B0001-REC026	NEW	REC005725	Échate Pa'llá	SONG004359	GRP0279		REL000023		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	SRC0003-B0001-REL004	Live At Yankee Stadium Vol. 2	Fania All Stars	Salsa / Latin Soul	LP			B	2	26	Échate Pa'llá	Fania All Stars (Vocals: Justo Betancourt)	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-B2	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='B2', raw_track='Échate Pa'llá'	high	staged_for_review
SRC0003-B0001-REC027	NEW	REC005726	Congo Bongo	SONG004360	GRP0279		REL000023		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	SRC0003-B0001-REL004	Live At Yankee Stadium Vol. 2	Fania All Stars	Salsa / Latin Soul	LP			B	3	27	Congo Bongo	Fania All Stars (Vocals: Cheo Feliciano & Héctor Lavoe)	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-B3	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='B3', raw_track='Congo Bongo'	high	staged_for_review
SRC0003-B0001-REC028	NEW	REC005727	Che Che Colé	SONG004361			REL000024		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			A	1	28	Che Che Colé	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A1	Fania official shop product page: release='Cosa Nuestra', track='A1', raw_track='Che Che Colé'	high	staged_for_review
SRC0003-B0001-REC029	NEW	REC005728	No Me Llores Más	SONG004362			REL000024		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			A	2	29	No Me Llores Más	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A2	Fania official shop product page: release='Cosa Nuestra', track='A2', raw_track='No Me Llores Más'	high	staged_for_review
SRC0003-B0001-REC030	NEW	REC005729	Ausencia	SONG000324			REL000024		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			A	3	30	Ausencia	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A3	Fania official shop product page: release='Cosa Nuestra', track='A3', raw_track='Ausencia'	high	staged_for_review
SRC0003-B0001-REC031	NEW	REC005730	Te Conozco	SONG004363			REL000024		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			A	4	31	Te Conozco	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A4	Fania official shop product page: release='Cosa Nuestra', track='A4', raw_track='Te Conozco'	high	staged_for_review
SRC0003-B0001-REC032	NEW	REC005731	Juana Peña	SONG004364			REL000024		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			B	1	32	Juana Peña	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B1	Fania official shop product page: release='Cosa Nuestra', track='B1', raw_track='Juana Peña'	high	staged_for_review
SRC0003-B0001-REC033	NEW	REC005732	Sonero Mayor	SONG004365			REL000024		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			B	2	33	Sonero Mayor	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B2	Fania official shop product page: release='Cosa Nuestra', track='B2', raw_track='Sonero Mayor'	high	staged_for_review
SRC0003-B0001-REC034	NEW	REC005733	Sangrigorda	SONG004366			REL000024		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			B	3	34	Sangrigorda	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B3	Fania official shop product page: release='Cosa Nuestra', track='B3', raw_track='Sangrigorda'	high	staged_for_review
SRC0003-B0001-REC035	NEW	REC005734	Tú No Puedes Conmigo	SONG004367			REL000024		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			B	4	35	Tú No Puedes Conmigo	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B4	Fania official shop product page: release='Cosa Nuestra', track='B4', raw_track='Tú No Puedes Conmigo'	high	staged_for_review
SRC0003-B0001-REC036	NEW	REC005735	Introducción	SONG004368			REL000025		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			A	1	36	Introducción	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A1	Fania official shop product page: release='Asalto Navideño', track='A1', raw_track='Introducción'	high	staged_for_review
SRC0003-B0001-REC037	NEW	REC005736	Canto a Borínquen	SONG004369			REL000025		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			A	2	37	Canto a Borínquen	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A2	Fania official shop product page: release='Asalto Navideño', track='A2', raw_track='Canto a Borínquen'	high	staged_for_review
SRC0003-B0001-REC038	NEW	REC005737	Popurrí Navideño	SONG004370			REL000025		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			A	3	38	Popurrí Navideño	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A3	Fania official shop product page: release='Asalto Navideño', track='A3', raw_track='Popurrí Navideño'	high	staged_for_review
SRC0003-B0001-REC039	NEW	REC005738	Traigo La Salsa	SONG004371			REL000025		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			A	4	39	Traigo La Salsa	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A4	Fania official shop product page: release='Asalto Navideño', track='A4', raw_track='Traigo La Salsa'	high	staged_for_review
SRC0003-B0001-REC040	NEW	REC005739	Aires de Navidad	SONG004316			REL000025		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			B	1	40	Aires de Navidad	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B1	Fania official shop product page: release='Asalto Navideño', track='B1', raw_track='Aires de Navidad'	high	staged_for_review
SRC0003-B0001-REC041	NEW	REC005740	La Murga	SONG004372			REL000025		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			B	2	41	La Murga	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B2	Fania official shop product page: release='Asalto Navideño', track='B2', raw_track='La Murga'	high	staged_for_review
SRC0003-B0001-REC042	NEW	REC005741	Esta Navidad	SONG004373			REL000025		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			B	3	42	Esta Navidad	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B3	Fania official shop product page: release='Asalto Navideño', track='B3', raw_track='Esta Navidad'	high	staged_for_review
SRC0003-B0001-REC043	NEW	REC005742	Vive Tu Vida Contento	SONG004374			REL000025		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			B	4	43	Vive Tu Vida Contento	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B4	Fania official shop product page: release='Asalto Navideño', track='B4', raw_track='Vive Tu Vida Contento'	high	staged_for_review
SRC0003-B0001-REC044	NEW	REC005743	Ah-Ah / O-No	SONG004375			REL000026		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			A	1	44	Ah-Ah / O-No	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-el-juicio-lp#track-A1	Fania official shop product page: release='El Juicio', track='A1', raw_track='Ah-Ah / O-No'	high	staged_for_review
SRC0003-B0001-REC045	NEW	REC005744	Piraña	SONG004376			REL000026		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			A	2	45	Piraña	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-el-juicio-lp#track-A2	Fania official shop product page: release='El Juicio', track='A2', raw_track='Piraña'	high	staged_for_review
SRC0003-B0001-REC046	NEW	REC005745	Seguiré Sin Ti	SONG004377			REL000026		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			A	3	46	Seguiré Sin Ti	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-el-juicio-lp#track-A3	Fania official shop product page: release='El Juicio', track='A3', raw_track='Seguiré Sin Ti'	high	staged_for_review
SRC0003-B0001-REC047	NEW	REC005746	Timbalero	SONG004378			REL000026		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			A	4	47	Timbalero	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-el-juicio-lp#track-A4	Fania official shop product page: release='El Juicio', track='A4', raw_track='Timbalero'	high	staged_for_review
SRC0003-B0001-REC048	NEW	REC005747	Aguanile	SONG004379			REL000026		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			B	1	48	Aguanile	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-el-juicio-lp#track-B1	Fania official shop product page: release='El Juicio', track='B1', raw_track='Aguanile'	high	staged_for_review
SRC0003-B0001-REC049	NEW	REC005748	Soñando Despierto	SONG004380			REL000026		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			B	2	49	Soñando Despierto	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-el-juicio-lp#track-B2	Fania official shop product page: release='El Juicio', track='B2', raw_track='Soñando Despierto'	high	staged_for_review
SRC0003-B0001-REC050	NEW	REC005749	Si La Ves	SONG004381			REL000026		no_exact_title_conclusive_artist_match	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	Willie Colón & Héctor Lavoe	Salsa / Latin Soul	LP			B	3	50	Si La Ves	Willie Colón & Héctor Lavoe	https://fania.com/products/willie-colon-el-juicio-lp#track-B3	Fania official shop product page: release='El Juicio', track='B3', raw_track='Si La Ves'	high	staged_for_review
