batch_song_id	promotion_status	master_song_id	canonical_song_title_candidate	match_basis	source_id	source_name	source_url	release_candidate_id	release_title	side	track_number	source_reference	evidence_text	confidence	review_status
SRC0002-B0003-SONG024	NEW	SONG004206	Arbolito de Navidad	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	SRC0002-B0003-REL002	LP - Historia Musical	B	6	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/#track-B6	Discos Fuentes shop product page: release='LP - Historia Musical', track='B6', raw_track='Arbolito de Navidad'	high	staged_for_review
SRC0002-B0003-SONG025	NEW	SONG004207	El Sofá	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera		1	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-1	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='1', raw_track='El Sofá'	high	staged_for_review
SRC0002-B0003-SONG026	MATCH_EXISTING	SONG003305	Quién Será	normalized_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera		2	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-2	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='2', raw_track='Quién Será'	high	staged_for_review
SRC0002-B0003-SONG027	NEW	SONG004208	Burundanga	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera		3	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-3	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='3', raw_track='Burundanga'	high	staged_for_review
SRC0002-B0003-SONG028	NEW	SONG004209	Todo Me Gusta de Ti	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera		4	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-4	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='4', raw_track='Todo Me Gusta de Ti'	high	staged_for_review
SRC0002-B0003-SONG029	NEW	SONG004210	El Mambo es Universal	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera		5	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-5	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='5', raw_track='El Mambo es Universal'	high	staged_for_review
SRC0002-B0003-SONG030	NEW	SONG004211	Cuando Tú Seas Mía	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera		6	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-6	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='6', raw_track='Cuando Tú Seas Mía'	high	staged_for_review
SRC0002-B0003-SONG031	NEW	SONG004212	Oye Mima	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera		7	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-7	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='7', raw_track='Oye Mima'	high	staged_for_review
SRC0002-B0003-SONG032	NEW	SONG004213	Desesperación	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera		8	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-8	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='8', raw_track='Desesperación'	high	staged_for_review
SRC0002-B0003-SONG033	NEW	SONG004214	Quedé Zaina	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera		9	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-9	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='9', raw_track='Quedé Zaina'	high	staged_for_review
SRC0002-B0003-SONG034	MATCH_EXISTING	SONG001714	Historia de Un Amor	normalized_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/	SRC0002-B0003-REL003	Colección 100 Exitos de La Sonora Matancera		10	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-la-sonora-matancera/#track-10	Discos Fuentes shop product page: release='Colección 100 Exitos de La Sonora Matancera', track='10', raw_track='Historia de Un Amor'	high	staged_for_review
SRC0002-B0003-SONG035	NEW	SONG004215	A Mi Dios Todo le Debo	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo		1	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-1	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='1', raw_track='A Mi Dios Todo le Debo'	high	staged_for_review
SRC0002-B0003-SONG036	NEW	SONG004216	Confundido	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo		2	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-2	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='2', raw_track='Confundido'	high	staged_for_review
SRC0002-B0003-SONG037	NEW	SONG004217	El Arbol	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo		3	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-3	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='3', raw_track='El Arbol'	high	staged_for_review
SRC0002-B0003-SONG038	NEW	SONG004218	El Caminante	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo		4	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-4	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='4', raw_track='El Caminante'	high	staged_for_review
SRC0002-B0003-SONG039	NEW	SONG004219	El Centurión de la Noche	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo		5	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-5	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='5', raw_track='El Centurión de la Noche'	high	staged_for_review
SRC0002-B0003-SONG040	NEW	SONG004220	El Cocinero Mayor	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo		6	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-6	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='6', raw_track='El Cocinero Mayor'	high	staged_for_review
SRC0002-B0003-SONG041	NEW	SONG004221	El Son del Caballo	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo		7	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-7	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='7', raw_track='El Son del Caballo'	high	staged_for_review
SRC0002-B0003-SONG042	NEW	SONG004222	La Maestranza # 1	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo		8	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-8	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='8', raw_track='La Maestranza # 1'	high	staged_for_review
SRC0002-B0003-SONG043	NEW	SONG004223	Por Ti No Moriré	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo		9	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-9	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='9', raw_track='Por Ti No Moriré'	high	staged_for_review
SRC0002-B0003-SONG044	NEW	SONG004224	Teresa Vuelve	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo		10	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-10	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='10', raw_track='Teresa Vuelve'	high	staged_for_review
SRC0002-B0003-SONG045	NEW	SONG004225	Los Sabanales	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual		1	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-1	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='1', raw_track='Los Sabanales'	high	staged_for_review
SRC0002-B0003-SONG046	NEW	SONG004226	La Yerbita	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual		2	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-2	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='2', raw_track='La Yerbita'	high	staged_for_review
SRC0002-B0003-SONG047	NEW	SONG004227	No Me Busques	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual		3	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-3	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='3', raw_track='No Me Busques'	high	staged_for_review
SRC0002-B0003-SONG048	NEW	SONG004228	Suéltala Pa' Que Se Defienda	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual		4	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-4	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='4', raw_track='Suéltala Pa' Que Se Defienda'	high	staged_for_review
SRC0002-B0003-SONG049	NEW	SONG004229	Tres Tigres	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual		5	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-5	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='5', raw_track='Tres Tigres'	high	staged_for_review
SRC0002-B0003-SONG050	NEW	SONG004230	Cumbiamberita	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual		6	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-6	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='6', raw_track='Cumbiamberita'	high	staged_for_review
SRC0002-B0003-SONG051	NEW	SONG004231	Cumbia Saramuya	new_song_title	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual		7	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-7	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='7', raw_track='Cumbia Saramuya'	high	staged_for_review
