batch_song_id	promotion_status	master_song_id	canonical_song_title_candidate	match_basis	source_id	source_name	source_url	release_candidate_id	release_title	side	track_number	source_reference	evidence_text	confidence	review_status
SRC0003-B0001-SONG023	NEW	SONG004356	Hermandad Fania	new_song_title	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	SRC0003-B0001-REL004	Live At Yankee Stadium Vol. 2	A	1	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-A1	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='A1', raw_track='Hermandad Fania'	high	staged_for_review
SRC0003-B0001-SONG024	NEW	SONG004357	Bemba Colorá	new_song_title	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	SRC0003-B0001-REL004	Live At Yankee Stadium Vol. 2	A	2	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-A2	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='A2', raw_track='Bemba Colorá'	high	staged_for_review
SRC0003-B0001-SONG025	NEW	SONG004358	Mi Debilidad	new_song_title	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	SRC0003-B0001-REL004	Live At Yankee Stadium Vol. 2	B	1	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-B1	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='B1', raw_track='Mi Debilidad'	high	staged_for_review
SRC0003-B0001-SONG026	NEW	SONG004359	Échate Pa'llá	new_song_title	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	SRC0003-B0001-REL004	Live At Yankee Stadium Vol. 2	B	2	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-B2	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='B2', raw_track='Échate Pa'llá'	high	staged_for_review
SRC0003-B0001-SONG027	NEW	SONG004360	Congo Bongo	new_song_title	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	SRC0003-B0001-REL004	Live At Yankee Stadium Vol. 2	B	3	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-B3	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='B3', raw_track='Congo Bongo'	high	staged_for_review
SRC0003-B0001-SONG028	NEW	SONG004361	Che Che Colé	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	A	1	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A1	Fania official shop product page: release='Cosa Nuestra', track='A1', raw_track='Che Che Colé'	high	staged_for_review
SRC0003-B0001-SONG029	NEW	SONG004362	No Me Llores Más	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	A	2	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A2	Fania official shop product page: release='Cosa Nuestra', track='A2', raw_track='No Me Llores Más'	high	staged_for_review
SRC0003-B0001-SONG030	MATCH_EXISTING	SONG000324	Ausencia	normalized_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	A	3	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A3	Fania official shop product page: release='Cosa Nuestra', track='A3', raw_track='Ausencia'	high	staged_for_review
SRC0003-B0001-SONG031	NEW	SONG004363	Te Conozco	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	A	4	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A4	Fania official shop product page: release='Cosa Nuestra', track='A4', raw_track='Te Conozco'	high	staged_for_review
SRC0003-B0001-SONG032	NEW	SONG004364	Juana Peña	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	B	1	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B1	Fania official shop product page: release='Cosa Nuestra', track='B1', raw_track='Juana Peña'	high	staged_for_review
SRC0003-B0001-SONG033	NEW	SONG004365	Sonero Mayor	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	B	2	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B2	Fania official shop product page: release='Cosa Nuestra', track='B2', raw_track='Sonero Mayor'	high	staged_for_review
SRC0003-B0001-SONG034	NEW	SONG004366	Sangrigorda	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	B	3	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B3	Fania official shop product page: release='Cosa Nuestra', track='B3', raw_track='Sangrigorda'	high	staged_for_review
SRC0003-B0001-SONG035	NEW	SONG004367	Tú No Puedes Conmigo	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp	SRC0003-B0001-REL005	Cosa Nuestra	B	4	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B4	Fania official shop product page: release='Cosa Nuestra', track='B4', raw_track='Tú No Puedes Conmigo'	high	staged_for_review
SRC0003-B0001-SONG036	NEW	SONG004368	Introducción	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	A	1	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A1	Fania official shop product page: release='Asalto Navideño', track='A1', raw_track='Introducción'	high	staged_for_review
SRC0003-B0001-SONG037	NEW	SONG004369	Canto a Borínquen	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	A	2	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A2	Fania official shop product page: release='Asalto Navideño', track='A2', raw_track='Canto a Borínquen'	high	staged_for_review
SRC0003-B0001-SONG038	NEW	SONG004370	Popurrí Navideño	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	A	3	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A3	Fania official shop product page: release='Asalto Navideño', track='A3', raw_track='Popurrí Navideño'	high	staged_for_review
SRC0003-B0001-SONG039	NEW	SONG004371	Traigo La Salsa	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	A	4	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A4	Fania official shop product page: release='Asalto Navideño', track='A4', raw_track='Traigo La Salsa'	high	staged_for_review
SRC0003-B0001-SONG040	MATCH_EXISTING	SONG004316	Aires de Navidad	normalized_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	B	1	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B1	Fania official shop product page: release='Asalto Navideño', track='B1', raw_track='Aires de Navidad'	high	staged_for_review
SRC0003-B0001-SONG041	NEW	SONG004372	La Murga	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	B	2	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B2	Fania official shop product page: release='Asalto Navideño', track='B2', raw_track='La Murga'	high	staged_for_review
SRC0003-B0001-SONG042	NEW	SONG004373	Esta Navidad	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	B	3	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B3	Fania official shop product page: release='Asalto Navideño', track='B3', raw_track='Esta Navidad'	high	staged_for_review
SRC0003-B0001-SONG043	NEW	SONG004374	Vive Tu Vida Contento	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp	SRC0003-B0001-REL006	Asalto Navideño	B	4	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B4	Fania official shop product page: release='Asalto Navideño', track='B4', raw_track='Vive Tu Vida Contento'	high	staged_for_review
SRC0003-B0001-SONG044	NEW	SONG004375	Ah-Ah / O-No	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	A	1	https://fania.com/products/willie-colon-el-juicio-lp#track-A1	Fania official shop product page: release='El Juicio', track='A1', raw_track='Ah-Ah / O-No'	high	staged_for_review
SRC0003-B0001-SONG045	NEW	SONG004376	Piraña	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	A	2	https://fania.com/products/willie-colon-el-juicio-lp#track-A2	Fania official shop product page: release='El Juicio', track='A2', raw_track='Piraña'	high	staged_for_review
SRC0003-B0001-SONG046	NEW	SONG004377	Seguiré Sin Ti	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	A	3	https://fania.com/products/willie-colon-el-juicio-lp#track-A3	Fania official shop product page: release='El Juicio', track='A3', raw_track='Seguiré Sin Ti'	high	staged_for_review
SRC0003-B0001-SONG047	NEW	SONG004378	Timbalero	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	A	4	https://fania.com/products/willie-colon-el-juicio-lp#track-A4	Fania official shop product page: release='El Juicio', track='A4', raw_track='Timbalero'	high	staged_for_review
SRC0003-B0001-SONG048	NEW	SONG004379	Aguanile	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	B	1	https://fania.com/products/willie-colon-el-juicio-lp#track-B1	Fania official shop product page: release='El Juicio', track='B1', raw_track='Aguanile'	high	staged_for_review
SRC0003-B0001-SONG049	NEW	SONG004380	Soñando Despierto	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	B	2	https://fania.com/products/willie-colon-el-juicio-lp#track-B2	Fania official shop product page: release='El Juicio', track='B2', raw_track='Soñando Despierto'	high	staged_for_review
SRC0003-B0001-SONG050	NEW	SONG004381	Si La Ves	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	B	3	https://fania.com/products/willie-colon-el-juicio-lp#track-B3	Fania official shop product page: release='El Juicio', track='B3', raw_track='Si La Ves'	high	staged_for_review
SRC0003-B0001-SONG051	NEW	SONG004382	Pan y Agua (Bread & Water)	new_song_title	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp	SRC0003-B0001-REL007	El Juicio	B	4	https://fania.com/products/willie-colon-el-juicio-lp#track-B4	Fania official shop product page: release='El Juicio', track='B4', raw_track='Pan y Agua (Bread & Water)'	high	staged_for_review
