artist_text	batch_recording_id	confidence	evidence_text	global_track_number	label_name	raw_track_title	recording_title	reference_number	release_candidate_id	release_format	release_genre	release_interpreter	release_title	release_year	review_status	side	source_id	source_name	source_reference	source_url	track_number
Celia Cruz & Johnny Pacheco	SRC0003-B0001-REC011	high	Fania official shop product page: release='Celia & Johnny', track='A4', raw_track='El Paso del Mulo'	11	Fania Records	El Paso del Mulo	El Paso del Mulo		SRC0003-B0001-REL002	LP	Salsa / Latin Soul	Celia Cruz & Johnny Pacheco	Celia & Johnny		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp#track-A4	https://fania.com/products/celia-johnny-celia-johnny-lp	4
Celia Cruz & Johnny Pacheco	SRC0003-B0001-REC012	high	Fania official shop product page: release='Celia & Johnny', track='A5', raw_track='Tengo el Idde'	12	Fania Records	Tengo el Idde	Tengo el Idde		SRC0003-B0001-REL002	LP	Salsa / Latin Soul	Celia Cruz & Johnny Pacheco	Celia & Johnny		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp#track-A5	https://fania.com/products/celia-johnny-celia-johnny-lp	5
Celia Cruz & Johnny Pacheco	SRC0003-B0001-REC013	high	Fania official shop product page: release='Celia & Johnny', track='B1', raw_track='Lo Tuyo es Mental'	13	Fania Records	Lo Tuyo es Mental	Lo Tuyo es Mental		SRC0003-B0001-REL002	LP	Salsa / Latin Soul	Celia Cruz & Johnny Pacheco	Celia & Johnny		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp#track-B1	https://fania.com/products/celia-johnny-celia-johnny-lp	1
Celia Cruz & Johnny Pacheco	SRC0003-B0001-REC014	high	Fania official shop product page: release='Celia & Johnny', track='B2', raw_track='Canto a la Habana'	14	Fania Records	Canto a la Habana	Canto a la Habana		SRC0003-B0001-REL002	LP	Salsa / Latin Soul	Celia Cruz & Johnny Pacheco	Celia & Johnny		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp#track-B2	https://fania.com/products/celia-johnny-celia-johnny-lp	2
Celia Cruz & Johnny Pacheco	SRC0003-B0001-REC015	high	Fania official shop product page: release='Celia & Johnny', track='B3', raw_track='Ño Mercedes'	15	Fania Records	Ño Mercedes	Ño Mercedes		SRC0003-B0001-REL002	LP	Salsa / Latin Soul	Celia Cruz & Johnny Pacheco	Celia & Johnny		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp#track-B3	https://fania.com/products/celia-johnny-celia-johnny-lp	3
Celia Cruz & Johnny Pacheco	SRC0003-B0001-REC016	high	Fania official shop product page: release='Celia & Johnny', track='B4', raw_track='El Tumbao y Celia'	16	Fania Records	El Tumbao y Celia	El Tumbao y Celia		SRC0003-B0001-REL002	LP	Salsa / Latin Soul	Celia Cruz & Johnny Pacheco	Celia & Johnny		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp#track-B4	https://fania.com/products/celia-johnny-celia-johnny-lp	4
Celia Cruz & Johnny Pacheco	SRC0003-B0001-REC017	high	Fania official shop product page: release='Celia & Johnny', track='B5', raw_track='El Pregón del Pescador'	17	Fania Records	El Pregón del Pescador	El Pregón del Pescador		SRC0003-B0001-REL002	LP	Salsa / Latin Soul	Celia Cruz & Johnny Pacheco	Celia & Johnny		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/celia-johnny-celia-johnny-lp#track-B5	https://fania.com/products/celia-johnny-celia-johnny-lp	5
Fania All Stars (Vocals: Ismael Miranda)	SRC0003-B0001-REC018	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='A1', raw_track='Que Rico Suena Mi Tambor'	18	Fania Records	Que Rico Suena Mi Tambor	Que Rico Suena Mi Tambor		SRC0003-B0001-REL003	LP	Salsa / Latin Soul	Fania All Stars	Live At Yankee Stadium Vol. 1		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-A1	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp	1
Fania All Stars (Vocals: Santos Colón)	SRC0003-B0001-REC019	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='A2', raw_track='Soy Guajiro'	19	Fania Records	Soy Guajiro	Soy Guajiro		SRC0003-B0001-REL003	LP	Salsa / Latin Soul	Fania All Stars	Live At Yankee Stadium Vol. 1		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-A2	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp	2
Fania All Stars (Vocals: Celia Cruz)	SRC0003-B0001-REC020	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='A3', raw_track='Diosa Del Ritmo'	20	Fania Records	Diosa Del Ritmo	Diosa Del Ritmo		SRC0003-B0001-REL003	LP	Salsa / Latin Soul	Fania All Stars	Live At Yankee Stadium Vol. 1		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-A3	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp	3
"Fania All Stars (Vocals: Pete ""Conde"" Rodríguez)"	SRC0003-B0001-REC021	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='B1', raw_track='Pueblo Latino'	21	Fania Records	Pueblo Latino	Pueblo Latino		SRC0003-B0001-REL003	LP	Salsa / Latin Soul	Fania All Stars	Live At Yankee Stadium Vol. 1		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-B1	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp	1
Fania All Stars (Vocals: Héctor Lavoe)	SRC0003-B0001-REC022	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 1', track='B2', raw_track='Mi Gente'	22	Fania Records	Mi Gente	Mi Gente		SRC0003-B0001-REL003	LP	Salsa / Latin Soul	Fania All Stars	Live At Yankee Stadium Vol. 1		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp#track-B2	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-1-lp	2
Fania All Stars (Vocals: Bobby Cruz)	SRC0003-B0001-REC023	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='A1', raw_track='Hermandad Fania'	23	Fania Records	Hermandad Fania	Hermandad Fania		SRC0003-B0001-REL004	LP	Salsa / Latin Soul	Fania All Stars	Live At Yankee Stadium Vol. 2		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-A1	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	1
Fania All Stars (Vocals: Celia Cruz)	SRC0003-B0001-REC024	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='A2', raw_track='Bemba Colorá'	24	Fania Records	Bemba Colorá	Bemba Colorá		SRC0003-B0001-REL004	LP	Salsa / Latin Soul	Fania All Stars	Live At Yankee Stadium Vol. 2		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-A2	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	2
Fania All Stars (Vocals: Ismael Quintana)	SRC0003-B0001-REC025	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='B1', raw_track='Mi Debilidad'	25	Fania Records	Mi Debilidad	Mi Debilidad		SRC0003-B0001-REL004	LP	Salsa / Latin Soul	Fania All Stars	Live At Yankee Stadium Vol. 2		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-B1	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	1
Fania All Stars (Vocals: Justo Betancourt)	SRC0003-B0001-REC026	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='B2', raw_track='Échate Pa'llá'	26	Fania Records	Échate Pa'llá	Échate Pa'llá		SRC0003-B0001-REL004	LP	Salsa / Latin Soul	Fania All Stars	Live At Yankee Stadium Vol. 2		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-B2	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	2
Fania All Stars (Vocals: Cheo Feliciano & Héctor Lavoe)	SRC0003-B0001-REC027	high	Fania official shop product page: release='Live At Yankee Stadium Vol. 2', track='B3', raw_track='Congo Bongo'	27	Fania Records	Congo Bongo	Congo Bongo		SRC0003-B0001-REL004	LP	Salsa / Latin Soul	Fania All Stars	Live At Yankee Stadium Vol. 2		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp#track-B3	https://fania.com/products/fania-all-stars-live-at-yankee-stadium-vol-2-lp	3
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC028	high	Fania official shop product page: release='Cosa Nuestra', track='A1', raw_track='Che Che Colé'	28	Fania Records	Che Che Colé	Che Che Colé		SRC0003-B0001-REL005	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Cosa Nuestra		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A1	https://fania.com/products/willie-colon-cosa-nuestra-lp	1
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC029	high	Fania official shop product page: release='Cosa Nuestra', track='A2', raw_track='No Me Llores Más'	29	Fania Records	No Me Llores Más	No Me Llores Más		SRC0003-B0001-REL005	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Cosa Nuestra		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A2	https://fania.com/products/willie-colon-cosa-nuestra-lp	2
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC030	high	Fania official shop product page: release='Cosa Nuestra', track='A3', raw_track='Ausencia'	30	Fania Records	Ausencia	Ausencia		SRC0003-B0001-REL005	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Cosa Nuestra		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A3	https://fania.com/products/willie-colon-cosa-nuestra-lp	3
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC031	high	Fania official shop product page: release='Cosa Nuestra', track='A4', raw_track='Te Conozco'	31	Fania Records	Te Conozco	Te Conozco		SRC0003-B0001-REL005	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Cosa Nuestra		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-A4	https://fania.com/products/willie-colon-cosa-nuestra-lp	4
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC032	high	Fania official shop product page: release='Cosa Nuestra', track='B1', raw_track='Juana Peña'	32	Fania Records	Juana Peña	Juana Peña		SRC0003-B0001-REL005	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Cosa Nuestra		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B1	https://fania.com/products/willie-colon-cosa-nuestra-lp	1
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC033	high	Fania official shop product page: release='Cosa Nuestra', track='B2', raw_track='Sonero Mayor'	33	Fania Records	Sonero Mayor	Sonero Mayor		SRC0003-B0001-REL005	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Cosa Nuestra		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B2	https://fania.com/products/willie-colon-cosa-nuestra-lp	2
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC034	high	Fania official shop product page: release='Cosa Nuestra', track='B3', raw_track='Sangrigorda'	34	Fania Records	Sangrigorda	Sangrigorda		SRC0003-B0001-REL005	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Cosa Nuestra		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B3	https://fania.com/products/willie-colon-cosa-nuestra-lp	3
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC035	high	Fania official shop product page: release='Cosa Nuestra', track='B4', raw_track='Tú No Puedes Conmigo'	35	Fania Records	Tú No Puedes Conmigo	Tú No Puedes Conmigo		SRC0003-B0001-REL005	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Cosa Nuestra		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/willie-colon-cosa-nuestra-lp#track-B4	https://fania.com/products/willie-colon-cosa-nuestra-lp	4
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC036	high	Fania official shop product page: release='Asalto Navideño', track='A1', raw_track='Introducción'	36	Fania Records	Introducción	Introducción		SRC0003-B0001-REL006	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Asalto Navideño		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A1	https://fania.com/products/willie-colon-asalto-navideno-lp	1
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC037	high	Fania official shop product page: release='Asalto Navideño', track='A2', raw_track='Canto a Borínquen'	37	Fania Records	Canto a Borínquen	Canto a Borínquen		SRC0003-B0001-REL006	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Asalto Navideño		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A2	https://fania.com/products/willie-colon-asalto-navideno-lp	2
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC038	high	Fania official shop product page: release='Asalto Navideño', track='A3', raw_track='Popurrí Navideño'	38	Fania Records	Popurrí Navideño	Popurrí Navideño		SRC0003-B0001-REL006	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Asalto Navideño		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A3	https://fania.com/products/willie-colon-asalto-navideno-lp	3
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC039	high	Fania official shop product page: release='Asalto Navideño', track='A4', raw_track='Traigo La Salsa'	39	Fania Records	Traigo La Salsa	Traigo La Salsa		SRC0003-B0001-REL006	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Asalto Navideño		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp#track-A4	https://fania.com/products/willie-colon-asalto-navideno-lp	4
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC040	high	Fania official shop product page: release='Asalto Navideño', track='B1', raw_track='Aires de Navidad'	40	Fania Records	Aires de Navidad	Aires de Navidad		SRC0003-B0001-REL006	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Asalto Navideño		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B1	https://fania.com/products/willie-colon-asalto-navideno-lp	1
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC041	high	Fania official shop product page: release='Asalto Navideño', track='B2', raw_track='La Murga'	41	Fania Records	La Murga	La Murga		SRC0003-B0001-REL006	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Asalto Navideño		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B2	https://fania.com/products/willie-colon-asalto-navideno-lp	2
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC042	high	Fania official shop product page: release='Asalto Navideño', track='B3', raw_track='Esta Navidad'	42	Fania Records	Esta Navidad	Esta Navidad		SRC0003-B0001-REL006	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Asalto Navideño		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B3	https://fania.com/products/willie-colon-asalto-navideno-lp	3
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC043	high	Fania official shop product page: release='Asalto Navideño', track='B4', raw_track='Vive Tu Vida Contento'	43	Fania Records	Vive Tu Vida Contento	Vive Tu Vida Contento		SRC0003-B0001-REL006	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	Asalto Navideño		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/willie-colon-asalto-navideno-lp#track-B4	https://fania.com/products/willie-colon-asalto-navideno-lp	4
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC044	high	Fania official shop product page: release='El Juicio', track='A1', raw_track='Ah-Ah / O-No'	44	Fania Records	Ah-Ah / O-No	Ah-Ah / O-No		SRC0003-B0001-REL007	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	El Juicio		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp#track-A1	https://fania.com/products/willie-colon-el-juicio-lp	1
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC045	high	Fania official shop product page: release='El Juicio', track='A2', raw_track='Piraña'	45	Fania Records	Piraña	Piraña		SRC0003-B0001-REL007	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	El Juicio		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp#track-A2	https://fania.com/products/willie-colon-el-juicio-lp	2
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC046	high	Fania official shop product page: release='El Juicio', track='A3', raw_track='Seguiré Sin Ti'	46	Fania Records	Seguiré Sin Ti	Seguiré Sin Ti		SRC0003-B0001-REL007	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	El Juicio		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp#track-A3	https://fania.com/products/willie-colon-el-juicio-lp	3
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC047	high	Fania official shop product page: release='El Juicio', track='A4', raw_track='Timbalero'	47	Fania Records	Timbalero	Timbalero		SRC0003-B0001-REL007	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	El Juicio		staged_for_review	A	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp#track-A4	https://fania.com/products/willie-colon-el-juicio-lp	4
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC048	high	Fania official shop product page: release='El Juicio', track='B1', raw_track='Aguanile'	48	Fania Records	Aguanile	Aguanile		SRC0003-B0001-REL007	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	El Juicio		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp#track-B1	https://fania.com/products/willie-colon-el-juicio-lp	1
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC049	high	Fania official shop product page: release='El Juicio', track='B2', raw_track='Soñando Despierto'	49	Fania Records	Soñando Despierto	Soñando Despierto		SRC0003-B0001-REL007	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	El Juicio		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp#track-B2	https://fania.com/products/willie-colon-el-juicio-lp	2
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC050	high	Fania official shop product page: release='El Juicio', track='B3', raw_track='Si La Ves'	50	Fania Records	Si La Ves	Si La Ves		SRC0003-B0001-REL007	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	El Juicio		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp#track-B3	https://fania.com/products/willie-colon-el-juicio-lp	3
Willie Colón & Héctor Lavoe	SRC0003-B0001-REC051	high	Fania official shop product page: release='El Juicio', track='B4', raw_track='Pan y Agua (Bread & Water)'	51	Fania Records	Pan y Agua (Bread & Water)	Pan y Agua (Bread & Water)		SRC0003-B0001-REL007	LP	Salsa / Latin Soul	Willie Colón & Héctor Lavoe	El Juicio		staged_for_review	B	SRC0003	Fania Records	https://fania.com/products/willie-colon-el-juicio-lp#track-B4	https://fania.com/products/willie-colon-el-juicio-lp	4
