artist_text	batch_recording_id	confidence	evidence_text	global_track_number	label_name	raw_track_title	recording_title	reference_number	release_candidate_id	release_format	release_genre	release_interpreter	release_title	release_year	review_status	side	source_id	source_name	source_reference	source_url	track_number
Los Hispanos	SRC0002-B0005-REC011	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Diciembre', track='1', raw_track='Feliz Nochebuena'	11	Discos Fuentes	Feliz Nochebuena	Feliz Nochebuena	GE5017	SRC0002-B0005-REL002	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Exitos de Diciembre		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/#track-1	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	1
Ricardo Ray - Bobby Cruz	SRC0002-B0005-REC012	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Diciembre', track='2', raw_track='Bella es la Navidad'	12	Discos Fuentes	Bella es la Navidad	Bella es la Navidad	GE5017	SRC0002-B0005-REL002	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Exitos de Diciembre		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/#track-2	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	2
La Sonora Matancera	SRC0002-B0005-REC013	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Diciembre', track='3', raw_track='En la Nochebuena'	13	Discos Fuentes	En la Nochebuena	En la Nochebuena	GE5017	SRC0002-B0005-REL002	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Exitos de Diciembre		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/#track-3	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	3
Guillermo Buitrago	SRC0002-B0005-REC014	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Diciembre', track='4', raw_track='Ron de Vinola'	14	Discos Fuentes	Ron de Vinola	Ron de Vinola	GE5017	SRC0002-B0005-REL002	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Exitos de Diciembre		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/#track-4	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	4
Pastor López y Su Combo	SRC0002-B0005-REC015	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Diciembre', track='5', raw_track='El Hijo Ausente'	15	Discos Fuentes	El Hijo Ausente	El Hijo Ausente	GE5017	SRC0002-B0005-REL002	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Exitos de Diciembre		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/#track-5	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	5
Gabriel Romero y Su Orquesta	SRC0002-B0005-REC016	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Diciembre', track='6', raw_track='Maldita Navidad'	16	Discos Fuentes	Maldita Navidad	Maldita Navidad	GE5017	SRC0002-B0005-REL002	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Exitos de Diciembre		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/#track-6	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	6
Afrosound	SRC0002-B0005-REC017	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Diciembre', track='7', raw_track='El Pesebre'	17	Discos Fuentes	El Pesebre	El Pesebre	GE5017	SRC0002-B0005-REL002	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Exitos de Diciembre		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/#track-7	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	7
Los Titanes	SRC0002-B0005-REC018	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Diciembre', track='8', raw_track='Aires de Navidad'	18	Discos Fuentes	Aires de Navidad	Aires de Navidad	GE5017	SRC0002-B0005-REL002	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Exitos de Diciembre		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/#track-8	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	8
Guillermo Buitrago	SRC0002-B0005-REC019	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Diciembre', track='9', raw_track='Grito Vagabundo'	19	Discos Fuentes	Grito Vagabundo	Grito Vagabundo	GE5017	SRC0002-B0005-REL002	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Exitos de Diciembre		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/#track-9	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	9
Luis Felipe González	SRC0002-B0005-REC020	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Diciembre', track='10', raw_track='Pascua en Navidad'	20	Discos Fuentes	Pascua en Navidad	Pascua en Navidad	GE5017	SRC0002-B0005-REL002	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Exitos de Diciembre		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/#track-10	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-diciembre-usb-8-gb/	10
Varios Artistas	SRC0002-B0005-REC021	high	Discos Fuentes shop product page: release='Colección 100 Villancicos del Siglo', track='1', raw_track='Niño del Alma Mía'	21	Discos Fuentes	Niño del Alma Mía	Niño del Alma Mía	GE5013	SRC0002-B0005-REL003	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Villancicos del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/#track-1	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	1
Varios Artistas	SRC0002-B0005-REC022	high	Discos Fuentes shop product page: release='Colección 100 Villancicos del Siglo', track='2', raw_track='Feliz Navidad'	22	Discos Fuentes	Feliz Navidad	Feliz Navidad	GE5013	SRC0002-B0005-REL003	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Villancicos del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/#track-2	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	2
Varios Artistas	SRC0002-B0005-REC023	high	Discos Fuentes shop product page: release='Colección 100 Villancicos del Siglo', track='3', raw_track='Tutaina'	23	Discos Fuentes	Tutaina	Tutaina	GE5013	SRC0002-B0005-REL003	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Villancicos del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/#track-3	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	3
Varios Artistas	SRC0002-B0005-REC024	high	Discos Fuentes shop product page: release='Colección 100 Villancicos del Siglo', track='4', raw_track='Salve Reina y Madre'	24	Discos Fuentes	Salve Reina y Madre	Salve Reina y Madre	GE5013	SRC0002-B0005-REL003	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Villancicos del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/#track-4	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	4
Varios Artistas	SRC0002-B0005-REC025	high	Discos Fuentes shop product page: release='Colección 100 Villancicos del Siglo', track='5', raw_track='Zagalillo'	25	Discos Fuentes	Zagalillo	Zagalillo	GE5013	SRC0002-B0005-REL003	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Villancicos del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/#track-5	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	5
Varios Artistas	SRC0002-B0005-REC026	high	Discos Fuentes shop product page: release='Colección 100 Villancicos del Siglo', track='6', raw_track='Antón'	26	Discos Fuentes	Antón	Antón	GE5013	SRC0002-B0005-REL003	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Villancicos del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/#track-6	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	6
Varios Artistas	SRC0002-B0005-REC027	high	Discos Fuentes shop product page: release='Colección 100 Villancicos del Siglo', track='7', raw_track='La Nanita Nana'	27	Discos Fuentes	La Nanita Nana	La Nanita Nana	GE5013	SRC0002-B0005-REL003	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Villancicos del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/#track-7	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	7
Varios Artistas	SRC0002-B0005-REC028	high	Discos Fuentes shop product page: release='Colección 100 Villancicos del Siglo', track='8', raw_track='Vamos Vamos Pastorcitos'	28	Discos Fuentes	Vamos Vamos Pastorcitos	Vamos Vamos Pastorcitos	GE5013	SRC0002-B0005-REL003	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Villancicos del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/#track-8	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	8
Varios Artistas	SRC0002-B0005-REC029	high	Discos Fuentes shop product page: release='Colección 100 Villancicos del Siglo', track='9', raw_track='El Burrito de Belén'	29	Discos Fuentes	El Burrito de Belén	El Burrito de Belén	GE5013	SRC0002-B0005-REL003	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Villancicos del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/#track-9	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	9
Varios Artistas	SRC0002-B0005-REC030	high	Discos Fuentes shop product page: release='Colección 100 Villancicos del Siglo', track='10', raw_track='Dónde Están Mis Juguetes'	30	Discos Fuentes	Dónde Están Mis Juguetes	Dónde Están Mis Juguetes	GE5013	SRC0002-B0005-REL003	USB	Tropical/Seasonal	Varios Artistas	Colección 100 Villancicos del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/#track-10	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-villancicos-del-siglo-usb-8-gb/	10
Pastor López	SRC0002-B0005-REC031	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Pastor López', track='1', raw_track='Solo Un Cigarro'	31	Discos Fuentes	Solo Un Cigarro	Solo Un Cigarro	GE5012	SRC0002-B0005-REL004	USB	Tropical/Seasonal	Pastor López	Colección 100 Exitos de Pastor López		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/#track-1	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	1
Pastor López	SRC0002-B0005-REC032	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Pastor López', track='2', raw_track='Tempestad'	32	Discos Fuentes	Tempestad	Tempestad	GE5012	SRC0002-B0005-REL004	USB	Tropical/Seasonal	Pastor López	Colección 100 Exitos de Pastor López		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/#track-2	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	2
Pastor López	SRC0002-B0005-REC033	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Pastor López', track='3', raw_track='Traicionera'	33	Discos Fuentes	Traicionera	Traicionera	GE5012	SRC0002-B0005-REL004	USB	Tropical/Seasonal	Pastor López	Colección 100 Exitos de Pastor López		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/#track-3	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	3
Pastor López	SRC0002-B0005-REC034	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Pastor López', track='4', raw_track='El Hijo Ausente'	34	Discos Fuentes	El Hijo Ausente	El Hijo Ausente	GE5012	SRC0002-B0005-REL004	USB	Tropical/Seasonal	Pastor López	Colección 100 Exitos de Pastor López		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/#track-4	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	4
Pastor López	SRC0002-B0005-REC035	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Pastor López', track='5', raw_track='Golpe con Golpe'	35	Discos Fuentes	Golpe con Golpe	Golpe con Golpe	GE5012	SRC0002-B0005-REL004	USB	Tropical/Seasonal	Pastor López	Colección 100 Exitos de Pastor López		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/#track-5	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	5
Pastor López	SRC0002-B0005-REC036	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Pastor López', track='6', raw_track='Fue Por Una Cerveza'	36	Discos Fuentes	Fue Por Una Cerveza	Fue Por Una Cerveza	GE5012	SRC0002-B0005-REL004	USB	Tropical/Seasonal	Pastor López	Colección 100 Exitos de Pastor López		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/#track-6	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	6
Pastor López	SRC0002-B0005-REC037	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Pastor López', track='7', raw_track='Añoranza Febril'	37	Discos Fuentes	Añoranza Febril	Añoranza Febril	GE5012	SRC0002-B0005-REL004	USB	Tropical/Seasonal	Pastor López	Colección 100 Exitos de Pastor López		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/#track-7	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	7
Pastor López	SRC0002-B0005-REC038	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Pastor López', track='8', raw_track='Brisas del Valle'	38	Discos Fuentes	Brisas del Valle	Brisas del Valle	GE5012	SRC0002-B0005-REL004	USB	Tropical/Seasonal	Pastor López	Colección 100 Exitos de Pastor López		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/#track-8	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	8
Pastor López	SRC0002-B0005-REC039	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Pastor López', track='9', raw_track='Cállate Corazón'	39	Discos Fuentes	Cállate Corazón	Cállate Corazón	GE5012	SRC0002-B0005-REL004	USB	Tropical/Seasonal	Pastor López	Colección 100 Exitos de Pastor López		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/#track-9	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	9
Pastor López	SRC0002-B0005-REC040	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Pastor López', track='10', raw_track='El Ausente'	40	Discos Fuentes	El Ausente	El Ausente	GE5012	SRC0002-B0005-REL004	USB	Tropical/Seasonal	Pastor López	Colección 100 Exitos de Pastor López		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/#track-10	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-pastor-lopez-usb-8-gb/	10
Los Corraleros de Majagual	SRC0002-B0005-REC041	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='1', raw_track='Los Sabanales'	41	Discos Fuentes	Los Sabanales	Los Sabanales	GE5009	SRC0002-B0005-REL005	USB	Tropical/Seasonal	Los Corraleros de Majagual	Colección 100 Exitos de Los Corraleros de Majagual		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-1	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	1
Los Corraleros de Majagual	SRC0002-B0005-REC042	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='2', raw_track='La Yerbita'	42	Discos Fuentes	La Yerbita	La Yerbita	GE5009	SRC0002-B0005-REL005	USB	Tropical/Seasonal	Los Corraleros de Majagual	Colección 100 Exitos de Los Corraleros de Majagual		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-2	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	2
Los Corraleros de Majagual	SRC0002-B0005-REC043	high	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='3', raw_track='No Me Busques'	43	Discos Fuentes	No Me Busques	No Me Busques	GE5009	SRC0002-B0005-REL005	USB	Tropical/Seasonal	Los Corraleros de Majagual	Colección 100 Exitos de Los Corraleros de Majagual		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-3	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	3
