artist_text	batch_recording_id	confidence	evidence_text	global_track_number	label_name	raw_track_title	recording_title	reference_number	release_candidate_id	release_format	release_genre	release_interpreter	release_title	release_year	review_status	side	source_id	source_name	source_reference	source_url	track_number
Lito Barrientos y Su Orquesta	SRC0002-B0004-REC044	high	Discos Fuentes shop product page: release='Colección 100 Cumbias, Porros y Gaitas del Siglo', track='4', raw_track='Cumbia en Do Menor'	44	Discos Fuentes	Cumbia en Do Menor	Cumbia en Do Menor	GE5015	SRC0002-B0004-REL009	USB	Tropical	Varios Artistas	Colección 100 Cumbias, Porros y Gaitas del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/#track-4	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	4
Clímaco Sarmiento y Su Orquesta	SRC0002-B0004-REC045	high	Discos Fuentes shop product page: release='Colección 100 Cumbias, Porros y Gaitas del Siglo', track='5', raw_track='El Tirabuzón'	45	Discos Fuentes	El Tirabuzón	El Tirabuzón	GE5015	SRC0002-B0004-REL009	USB	Tropical	Varios Artistas	Colección 100 Cumbias, Porros y Gaitas del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/#track-5	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	5
Los Corraleros de Majagual	SRC0002-B0004-REC046	high	Discos Fuentes shop product page: release='Colección 100 Cumbias, Porros y Gaitas del Siglo', track='6', raw_track='La Morena Encarnación'	46	Discos Fuentes	La Morena Encarnación	La Morena Encarnación	GE5015	SRC0002-B0004-REL009	USB	Tropical	Varios Artistas	Colección 100 Cumbias, Porros y Gaitas del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/#track-6	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	6
Pedro Laza y Sus Pelayeros	SRC0002-B0004-REC047	high	Discos Fuentes shop product page: release='Colección 100 Cumbias, Porros y Gaitas del Siglo', track='7', raw_track='La Ñeca'	47	Discos Fuentes	La Ñeca	La Ñeca	GE5015	SRC0002-B0004-REL009	USB	Tropical	Varios Artistas	Colección 100 Cumbias, Porros y Gaitas del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/#track-7	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	7
Conjunto Típico Vallenato	SRC0002-B0004-REC048	high	Discos Fuentes shop product page: release='Colección 100 Cumbias, Porros y Gaitas del Siglo', track='8', raw_track='Cumbia Cienaguera'	48	Discos Fuentes	Cumbia Cienaguera	Cumbia Cienaguera	GE5015	SRC0002-B0004-REL009	USB	Tropical	Varios Artistas	Colección 100 Cumbias, Porros y Gaitas del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/#track-8	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	8
Pacho Galán y Su Orquesta	SRC0002-B0004-REC049	high	Discos Fuentes shop product page: release='Colección 100 Cumbias, Porros y Gaitas del Siglo', track='9', raw_track='En la Madrugá'	49	Discos Fuentes	En la Madrugá	En la Madrugá	GE5015	SRC0002-B0004-REL009	USB	Tropical	Varios Artistas	Colección 100 Cumbias, Porros y Gaitas del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/#track-9	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	9
Conjunto Típico Vallenato	SRC0002-B0004-REC050	high	Discos Fuentes shop product page: release='Colección 100 Cumbias, Porros y Gaitas del Siglo', track='10', raw_track='Cumbia Sampuesana'	50	Discos Fuentes	Cumbia Sampuesana	Cumbia Sampuesana	GE5015	SRC0002-B0004-REL009	USB	Tropical	Varios Artistas	Colección 100 Cumbias, Porros y Gaitas del Siglo		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/#track-10	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	10
Varios Artistas	SRC0002-B0004-REC051	high	Discos Fuentes shop product page: release='Colección 100 Canciones Infantiles', track='1', raw_track='El Barquito'	51	Discos Fuentes	El Barquito	El Barquito	GE5011	SRC0002-B0004-REL010	USB	Tropical	Varios Artistas	Colección 100 Canciones Infantiles		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/#track-1	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/	1
Varios Artistas	SRC0002-B0004-REC052	high	Discos Fuentes shop product page: release='Colección 100 Canciones Infantiles', track='2', raw_track='La Chivita'	52	Discos Fuentes	La Chivita	La Chivita	GE5011	SRC0002-B0004-REL010	USB	Tropical	Varios Artistas	Colección 100 Canciones Infantiles		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/#track-2	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/	2
Varios Artistas	SRC0002-B0004-REC053	high	Discos Fuentes shop product page: release='Colección 100 Canciones Infantiles', track='3', raw_track='Los Diez Perritos'	53	Discos Fuentes	Los Diez Perritos	Los Diez Perritos	GE5011	SRC0002-B0004-REL010	USB	Tropical	Varios Artistas	Colección 100 Canciones Infantiles		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/#track-3	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/	3
Varios Artistas	SRC0002-B0004-REC054	high	Discos Fuentes shop product page: release='Colección 100 Canciones Infantiles', track='4', raw_track='El Cucú'	54	Discos Fuentes	El Cucú	El Cucú	GE5011	SRC0002-B0004-REL010	USB	Tropical	Varios Artistas	Colección 100 Canciones Infantiles		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/#track-4	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/	4
Varios Artistas	SRC0002-B0004-REC055	high	Discos Fuentes shop product page: release='Colección 100 Canciones Infantiles', track='5', raw_track='La Gallinita Josefina'	55	Discos Fuentes	La Gallinita Josefina	La Gallinita Josefina	GE5011	SRC0002-B0004-REL010	USB	Tropical	Varios Artistas	Colección 100 Canciones Infantiles		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/#track-5	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/	5
Varios Artistas	SRC0002-B0004-REC056	high	Discos Fuentes shop product page: release='Colección 100 Canciones Infantiles', track='6', raw_track='Los Pollitos Dicen'	56	Discos Fuentes	Los Pollitos Dicen	Los Pollitos Dicen	GE5011	SRC0002-B0004-REL010	USB	Tropical	Varios Artistas	Colección 100 Canciones Infantiles		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/#track-6	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/	6
Varios Artistas	SRC0002-B0004-REC057	high	Discos Fuentes shop product page: release='Colección 100 Canciones Infantiles', track='7', raw_track='Arriba Juan'	57	Discos Fuentes	Arriba Juan	Arriba Juan	GE5011	SRC0002-B0004-REL010	USB	Tropical	Varios Artistas	Colección 100 Canciones Infantiles		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/#track-7	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/	7
Varios Artistas	SRC0002-B0004-REC058	high	Discos Fuentes shop product page: release='Colección 100 Canciones Infantiles', track='8', raw_track='La Mar'	58	Discos Fuentes	La Mar	La Mar	GE5011	SRC0002-B0004-REL010	USB	Tropical	Varios Artistas	Colección 100 Canciones Infantiles		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/#track-8	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/	8
Varios Artistas	SRC0002-B0004-REC059	high	Discos Fuentes shop product page: release='Colección 100 Canciones Infantiles', track='9', raw_track='Pulgarcito'	59	Discos Fuentes	Pulgarcito	Pulgarcito	GE5011	SRC0002-B0004-REL010	USB	Tropical	Varios Artistas	Colección 100 Canciones Infantiles		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/#track-9	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/	9
Varios Artistas	SRC0002-B0004-REC060	high	Discos Fuentes shop product page: release='Colección 100 Canciones Infantiles', track='10', raw_track='La Cucaracha'	60	Discos Fuentes	La Cucaracha	La Cucaracha	GE5011	SRC0002-B0004-REL010	USB	Tropical	Varios Artistas	Colección 100 Canciones Infantiles		staged_for_review		SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/#track-10	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-canciones-infantiles/	10
